region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
extratropics,uo_8,0.25251780336401747,0.03841283618439379,0.04261562038312195,0.1714893467965017,99
extratropics,uo_9,0.24925549057398047,0.038456609755944386,0.04225300399949987,0.16854587681853617,99
extratropics,uo_10,0.24972445248871453,0.04097172905072481,0.045071442950313914,0.16368128048767583,99
extratropics,uo_11,0.2532010048552322,0.04185504946002464,0.04703738918986249,0.16430856620534506,99
extratropics,uo_12,0.26925060105178855,0.048831018371598076,0.04860787790792595,0.17181170477226448,99
extratropics,uo_13,0.3069143054973765,0.0604438389688493,0.05376691761510208,0.1927035489134252,99
extratropics,uo_14,0.3857396707746202,0.0755969010992453,0.07298856017215037,0.23715420950322455,99
extratropics,uo_15,0.5050826389672682,0.09081951252542579,0.11372665881263758,0.30053646762920483,99
extratropics,uo_16,0.6500181642162639,0.10107020261944481,0.1836355864734989,0.36531237512332027,99
extratropics,uo_17,0.6387855561136602,0.10188117800177093,0.1834251234579205,0.3534792546539687,99
extratropics,uo_18,0.5383299384031436,0.07888727624822199,0.1357484415922183,0.32369422056270325,99
extratropics,vo_0,0.18272703302868232,0.03086145091865565,0.02338164177194688,0.1284839403380798,99
extratropics,vo_1,0.18572346363242853,0.030850956322234134,0.023581441292998075,0.1312910660171963,99
extratropics,vo_2,0.20120500853430498,0.03297475650254447,0.02653780382594311,0.14169244820581742,99
extratropics,vo_3,0.2180204704903832,0.03467089875105311,0.03005214248000303,0.15329742925932704,99
extratropics,vo_4,0.2245179445241418,0.035219645321521505,0.031049474193720263,0.15824882500890006,99
extratropics,vo_5,0.23903858012498871,0.03707594123987761,0.03264916929855194,0.16931346958655924,99
extratropics,vo_6,0.2618512164969946,0.04106784401855381,0.03531449112948898,0.18546888134895187,99
extratropics,vo_7,0.27758823845347397,0.0435605464075489,0.036410683937477095,0.19761700810844796,99
extratropics,vo_8,0.28639730729834145,0.04438941034634204,0.038409762629244226,0.20359813432275517,99
extratropics,vo_9,0.2885106489135695,0.04614366675462245,0.0394706842233672,0.20289629793557984,99
extratropics,vo_10,0.2953504292337664,0.050793740261146046,0.04344447988430933,0.20111220908831107,99
extratropics,vo_11,0.3122655067567671,0.05745466140232711,0.04940205309368352,0.2054087922607565,99
extratropics,vo_12,0.34112760509086015,0.06563071079630359,0.05569139849121716,0.21980549580333938,99
extratropics,vo_13,0.4021209558513627,0.0801516147638492,0.07068832916439194,0.2512810119231216,99
extratropics,vo_14,0.49741537283338383,0.09791668896988168,0.09427331732465542,0.3052253665388468,99
extratropics,vo_15,0.6227154525253118,0.11454267973802522,0.13857313791454828,0.3695996348727382,99
extratropics,vo_16,0.7202026581794337,0.11473184585802816,0.19555733429780103,0.40991347802360445,99
extratropics,vo_17,0.685822935660803,0.10870095041206738,0.18476200155069394,0.3923599836980417,99
extratropics,vo_18,0.6321460572132934,0.104233917992025,0.150347801979607,0.3775643372416614,99
extratropics,thetao_0,0.0,0.0,0.0,0.0,99
extratropics,thetao_1,0.004147200289159293,0.0009492970383143673,0.0007085833457153175,0.002489319905129608,99
extratropics,thetao_2,0.003117410037084106,0.0007891688685244562,0.00048614901025547,0.00184209215830418,99
extratropics,thetao_3,0.004221989854945633,0.00103326531833544,0.0005882317921561024,0.0026004927444540898,99
extratropics,thetao_4,0.005080228611572854,0.0015180370672043973,0.0006446656826512181,0.002917525861717239,99
extratropics,thetao_5,0.005566065349057538,0.0022098314153784697,0.0006028122479236622,0.002753421685755405,99
extratropics,thetao_6,0.0069503244419013635,0.0031196700241155257,0.0008793610257761285,0.0029512933920097105,99
extratropics,thetao_7,0.008390259783844816,0.003981935835006826,0.0010712873769696451,0.0033370365718683437,99
extratropics,thetao_8,0.010518271001392509,0.0052952204501757185,0.0012597332016310398,0.003963317349585751,99
extratropics,thetao_9,0.012034644008908578,0.005933705320893904,0.001708045309133882,0.00439289337888079,99
extratropics,thetao_10,0.012435252353945112,0.006979215087342549,0.0015266645919093226,0.003929372674693241,99
extratropics,thetao_11,0.017529137585882818,0.011550642248596761,0.0021289455123643048,0.003849549824921759,99
extratropics,thetao_12,0.016737028490920604,0.01307142307547219,0.0013068939372449537,0.002358711478203448,99
extratropics,thetao_13,0.006704459956607482,0.00497485472331854,0.00042324736847551087,0.0013063578648134211,99
extratropics,thetao_14,0.005135228702530186,0.0036354372375157346,0.0003762229553944046,0.001123568509620047,99
extratropics,thetao_15,0.005115717178072363,0.0035341916666578525,0.00042020502436999115,0.0011613204870445188,99
extratropics,thetao_16,0.009970774917591596,0.007525405179380558,0.0006771046892666607,0.001768265048944362,99
extratropics,thetao_17,0.01150568663777511,0.009114177533675244,0.0010493327576794847,0.0013421763464203794,99
extratropics,thetao_18,0.008234525371500434,0.006082004323075741,0.001246804604899141,0.0009057164435255538,99
extratropics,so_0,0.018138326271799822,0.008649063187782214,0.003344759433008723,0.006144503651008883,99
extratropics,so_1,0.014855853709943126,0.007308356107283742,0.0024276378848523883,0.005119859717806989,99
extratropics,so_2,0.011281957789595077,0.005835093926310892,0.001645900576780295,0.0038009632865039005,99
extratropics,so_3,0.008565350318834705,0.004423497505455487,0.001106956194346319,0.003034896619032905,99
extratropics,so_4,0.007748816271571874,0.004009832712897375,0.001002152878522849,0.0027368306801516537,99
extratropics,so_5,0.008318345539051432,0.004551603899590216,0.00115285239240719,0.002613889247054027,99
extratropics,so_6,0.011239789618587922,0.0063008551158250155,0.001684316721131693,0.0032546177816312172,99
extratropics,so_7,0.013236078485451639,0.007866029498329654,0.001639974623141791,0.0037300743639801927,99
extratropics,so_8,0.011515145770406533,0.006876014885791676,0.0012537519008977594,0.003385378983717103,99
extratropics,so_9,0.008896035928632508,0.0054896085757967185,0.0010582796746850327,0.0023481476781507613,99
extratropics,so_10,0.006413930932731684,0.004288068432976078,0.0006259249875067224,0.0014999375122488868,99
extratropics,so_11,0.008008890702362737,0.005557566167954961,0.0010252054704984368,0.0014261190639093468,99
extratropics,so_12,0.007079564013990268,0.005647631230705061,0.0005332762876546556,0.0008986564956305407,99
extratropics,so_13,0.0027185540738174146,0.0021276187132602095,0.00019049636098086143,0.00040043899957636117,99
extratropics,so_14,0.0019421355788376345,0.0014309962108731958,0.00023889012245982438,0.00027224924550458553,99
extratropics,so_15,0.0026815517275714782,0.002014939887502409,0.00034420136976856286,0.00032241047030048575,99
extratropics,so_16,0.004348669399803106,0.003259111253837142,0.0005130474876640983,0.0005765106583019328,99
extratropics,so_17,0.013762852167596453,0.01178548286936177,0.0008947442178192173,0.0010826250804154645,99
extratropics,so_18,0.009313883875436552,0.008058905616775205,0.0006579197753527704,0.0005970584833085696,99
extratropics,zos,0.0,0.0,0.0,0.0,99
