region,channel,mse,mean_bias_mse,temporal_amplitude_mse,temporal_pattern_mse,origins
extratropics,thetao_16,0.004219427669952447,0.0022324583603250407,0.0004986440063457793,0.0014883253032816162,99
extratropics,thetao_17,0.005294053180168339,0.0036593323633959266,0.0005348134966105791,0.0010999073201618359,99
extratropics,thetao_18,0.005316672701962807,0.003960081081857177,0.0005525114943721402,0.0008040801257334915,99
extratropics,so_0,0.008868318603411593,0.0014506479715321533,0.0010867016626024142,0.006330968969277025,99
extratropics,so_1,0.007464494178438518,0.001296085638527913,0.0008290719559939537,0.005339336583916646,99
extratropics,so_2,0.005457918055111674,0.0009631019166515578,0.0006121703842110062,0.0038826457542491134,99
extratropics,so_3,0.004270749994085113,0.000876602644444996,0.0004379963505460623,0.0029561509990940708,99
extratropics,so_4,0.004037423706966391,0.0009367560089613078,0.00046515693661193985,0.002635510761393138,99
extratropics,so_5,0.004273514747389702,0.0010838839284795217,0.0005611356963003024,0.002628495122609894,99
extratropics,so_6,0.006020005669947695,0.0017182834049537716,0.0008948979451857754,0.0034068243198081393,99
extratropics,so_7,0.007214837233969293,0.0025239002424138155,0.0008607758219065444,0.00383016116964894,99
extratropics,so_8,0.006168216026945151,0.0025769399170721854,0.0006515289787340397,0.0029397471311389447,99
extratropics,so_9,0.004576087197987863,0.0020865291337338705,0.0005307967947988188,0.001958761269455162,99
extratropics,so_10,0.0033495959384668922,0.0017605064704377862,0.0003309042507006472,0.0012581852173284165,99
extratropics,so_11,0.00541570718463131,0.003317724596619667,0.000621002839750484,0.0014769797482611499,99
extratropics,so_12,0.0044617795117352105,0.0033087383993926083,0.00033133873462474654,0.0008217023777178716,99
extratropics,so_13,0.0010614531301453695,0.0006908119556795115,0.00010894639404796804,0.00026169478041791983,99
extratropics,so_14,0.0006301301669840465,0.0003242713892093281,0.0001288270539235277,0.00017703172385119724,99
extratropics,so_15,0.0008244241401686966,0.0003715509701396095,0.00022161385305162763,0.00023125931697743737,99
extratropics,so_16,0.0013901792423773988,0.0006270594023801311,0.000309214079770927,0.00045390576022631446,99
extratropics,so_17,0.00609296540051741,0.004803624230027162,0.00040482170505638207,0.0008845194654338682,99
extratropics,so_18,0.005569875268382153,0.00470496071766348,0.0003144929822504921,0.0005504215684681775,99
extratropics,zos,0.0,0.0,0.0,0.0,99
