split,precision,index,date,field_mse,current_field_mse,ts_mse,batch_full_mse,climatology_mse,bias,pred_anomaly_m2,true_anomaly_m2,cross_anomaly,pred_anomaly_mean,true_anomaly_mean,bf16_rounding_mse
heldout,bf16,378,2020-01-08 12:00:00,0.004229042213410139,0.0042323121123791435,0.004255890846252441,0.0828322172164917,0.006101561366464126,0.006027098717644212,0.002938911249672744,0.006101561366464126,0.002404080252826721,0.010825083981393329,0.004797985260535861,3.0396652584796293e-06
heldout,bf16,384,2020-02-07 12:00:00,0.0043432023376226425,0.004351530842385947,0.004213772714138031,0.0819539800286293,0.006075648322168218,0.0046877979399256395,0.0029554127594802544,0.006075648322168218,0.0023397651189191277,0.009066300900924125,0.004378502962159263,2.9553027336729973e-06
heldout,bf16,390,2020-03-08 12:00:00,0.004501614253968,0.004502096359402916,0.00427179504185915,0.0819539800286293,0.006061593840076422,0.006080954932458063,0.002858982945320445,0.006061593840076422,0.0022092402139458705,0.010306187929089373,0.004225232995888167,3.0345391419302598e-06
heldout,bf16,396,2020-04-07 12:00:00,0.004410356283187866,0.004394125651008705,0.004135995637625456,0.0803319588303566,0.006118261522871948,0.003657991902259718,0.00282383142340508,0.006118261522871948,0.002273983649944602,0.007291363759356678,0.0036333718555230966,3.242333432112325e-06
heldout,bf16,402,2020-05-07 12:00:00,0.0043854061514139175,0.004394918854409961,0.004217654466629028,0.0803319588303566,0.006096098184726527,0.005245979200511582,0.0027663981221384844,0.006096098184726527,0.002233788723388199,0.008799190729734532,0.0035532115291520097,3.4406788084566284e-06
heldout,bf16,408,2020-06-06 12:00:00,0.004092617891728878,0.004093275405471781,0.004149122629314661,0.07767687737941742,0.006054340301937421,0.005688392680792485,0.003088261435076134,0.006054340301937421,0.002524663160167296,0.009159592368218152,0.0034711996878475948,3.5516933942931147e-06
heldout,bf16,414,2020-07-06 12:00:00,0.004067673347890377,0.004080414065905819,0.004264352843165398,0.07767687737941742,0.006043326225650867,0.005034725842182349,0.00318390019610446,0.006043326225650867,0.002573406179115591,0.008602883849174082,0.003568158008360307,3.6953514575299273e-06
heldout,bf16,420,2020-08-05 12:00:00,0.004129813984036446,0.004135768345735004,0.004293915815651417,0.07875008136034012,0.006033616132649487,0.003217171673046413,0.002895579963100275,0.006033616132649487,0.002396713877970901,0.006791811239968759,0.003574639559400114,3.50929249877024e-06
heldout,bf16,426,2020-09-04 12:00:00,0.004320611245930195,0.004332596219960874,0.004225360695272684,0.07875008136034012,0.006155415780651466,0.004854580802628648,0.002991044447893218,0.006155415780651466,0.0024069320055063533,0.008432964756012748,0.0035783839399550574,3.3456584570504454e-06
heldout,bf16,432,2020-10-04 12:00:00,0.004006392788141966,0.004015612987268019,0.004364310763776302,0.081093430519104,0.0063126538318940325,0.009868750226595661,0.0035580232338362893,0.0063126538318940325,0.002927532037662223,0.013330062100945736,0.0034613118765887806,3.180612244632242e-06
heldout,bf16,438,2020-11-03 12:00:00,0.004238350782543421,0.004249855195011386,0.0044794706627726555,0.081093430519104,0.006425253584859109,0.006911600656585538,0.003176749582885536,0.006425253584859109,0.002676073986028019,0.010367612174666248,0.003456011521006386,3.0131766162871294e-06
heldout,bf16,444,2020-12-03 12:00:00,0.004279265180230141,0.004281248003560762,0.004480247385799885,0.08153310418128967,0.006483086118598492,0.006960182656225187,0.0033049643528740924,0.006483086118598492,0.0027534012347872603,0.01074028493056574,0.003780102271855733,3.3066294740878037e-06
heldout,bf16,450,2021-01-03 12:00:00,0.004270712845027447,0.0042620430210445984,0.004461448173969984,0.08153310418128967,0.006512673828298054,0.005647016191337254,0.0031583319025386054,0.006512673828298054,0.0027044813505113932,0.009276304236672308,0.0036292880552804105,3.2873707059844823e-06
heldout,bf16,456,2021-02-02 12:00:00,0.004289063159376383,0.004279510657988706,0.004481559619307518,0.0824541449546814,0.006456642695787303,0.005344021864314455,0.003179100118358376,0.006456642695787303,0.0026781160782646104,0.009307357621550981,0.003963335755377713,3.0296111743989456e-06
heldout,bf16,462,2021-03-04 12:00:00,0.004195265471935272,0.004207394285308363,0.00424732081592083,0.0824541449546814,0.0064013222593814175,0.004245579093054534,0.0030655924944241,0.0064013222593814175,0.0026297602322321824,0.00836313542505971,0.004117556319045749,2.910189799837161e-06
heldout,bf16,468,2021-04-03 12:00:00,0.0040878672152757645,0.004090142035114274,0.004089119844138622,0.07942386716604233,0.0064690886916199996,0.002989323804730952,0.0033147969111577366,0.0064690886916199996,0.002846871781390629,0.0073106120598448775,0.004321288260479289,3.049441233304114e-06
heldout,bf16,474,2021-05-03 12:00:00,0.0043469881638884544,0.004357540308156689,0.00418628565967083,0.07942386716604233,0.006405113714079424,0.005062167823308647,0.003099443432911499,0.006405113714079424,0.002573508420466656,0.009252780652886657,0.004190612834157064,2.946714815375937e-06
heldout,bf16,480,2021-06-02 12:00:00,0.004567744210362434,0.004582927757902925,0.004285264294594526,0.0797918513417244,0.00644204761393019,0.005410453351939309,0.0031145486358710745,0.00644204761393019,0.002486834245671229,0.009695668955646415,0.004285215602624755,2.9072200935575372e-06
heldout,bf16,486,2021-07-02 12:00:00,0.00423029251396656,0.0042295151216588224,0.00418763468042016,0.0797918513417244,0.0064304750226068675,0.0042845582368501636,0.003122558993537568,0.0064304750226068675,0.002661759443784506,0.007955954187766366,0.0036713959523244667,3.151966349044728e-06
heldout,bf16,492,2021-08-01 12:00:00,0.0045018307864665985,0.004527989521697753,0.00431097811087966,0.07815120369195938,0.006501638902247777,0.0006825322238081216,0.003054135092074744,0.006501638902247777,0.0025138922282580034,0.004575315083088981,0.0038927828662424766,3.187962689306361e-06
heldout,bf16,498,2021-08-31 12:00:00,0.0045359148643910885,0.004539319288565225,0.0043803127482533455,0.07815120369195938,0.006610379237668953,0.004424351761164121,0.0030378830790409807,0.006610379237668953,0.002554471517791684,0.008668354074028047,0.004244002311101849,2.948428808520841e-06
heldout,bf16,504,2021-09-30 12:00:00,0.004549576435238123,0.004550031008418149,0.004426203668117523,0.07592347264289856,0.006570185603492341,0.008609089165455901,0.0033468489339077137,0.006570185603492341,0.0026835017653271264,0.012847123315274791,0.004238034145681012,3.085832030532443e-06
heldout,bf16,510,2021-10-30 12:00:00,0.00445898063480854,0.0044586188242337205,0.004386940971016884,0.07592347264289856,0.006732940063087507,0.00522558732188352,0.0030265555102781984,0.006732940063087507,0.002650438374238161,0.009887376710493213,0.004661789398583384,3.268816554014139e-06
heldout,bf16,516,2021-11-29 12:00:00,0.004400114994496107,0.0043982544823639134,0.004268966615200043,0.0798259973526001,0.0066677103981604546,0.00591135585849868,0.003087642811844566,0.0066677103981604546,0.0026785493620511587,0.010092073932494146,0.004180718073238788,2.9497143720529675e-06
heldout,bf16,522,2021-12-29 12:00:00,0.00464764004573226,0.004640824119262574,0.004479584284126759,0.0798259973526001,0.006801825276857136,0.005517476902117623,0.0031327938127330888,0.006801825276857136,0.002646897482767919,0.009983459217886818,0.004465982311152354,3.1910728025693167e-06
heldout,bf16,528,2022-01-28 12:00:00,0.004804442171007395,0.00480349359918157,0.004646589048206806,0.0859462171792984,0.006787742165393374,0.006876716845959271,0.0030758193849583313,0.006787742165393374,0.0025300339782363024,0.01097859606422825,0.004101879223851567,3.1873004269990313e-06
heldout,bf16,534,2022-02-27 12:00:00,0.0049909017980098724,0.005007644593268398,0.004683585837483406,0.0859462171792984,0.0067416559141124,0.0050174232240698755,0.002837317072344654,0.0067416559141124,0.002285664191091021,0.008696993566618511,0.0036795703432233808,3.329782349249967e-06
heldout,bf16,540,2022-03-29 12:00:00,0.004838034510612488,0.004827406297270654,0.004611702635884285,0.08377104997634888,0.00669691446668631,0.006475808490549446,0.003085758887306104,0.00669691446668631,0.0024776335320023978,0.010635879791849776,0.0041600713006973156,3.4223082517814842e-06
heldout,bf16,546,2022-04-28 12:00:00,0.0047590769827365875,0.004761584647165876,0.004518314264714718,0.08377104997634888,0.0067367023066461735,0.007127479902382698,0.0035028465377447086,0.0067367023066461735,0.0027389820978985222,0.011201725377741027,0.0040742454784831635,3.4558334231315186e-06
heldout,bf16,552,2022-05-28 12:00:00,0.004484034143388271,0.004502526838156085,0.004559732042253017,0.08226881921291351,0.006676671030519867,0.005585476243417733,0.003369633563739817,0.006676671030519867,0.0027718888774958383,0.009627298875360518,0.004041822627544321,3.269756215631038e-06
heldout,bf16,558,2022-06-27 12:00:00,0.004316330887377262,0.004306258191566838,0.004428679123520851,0.08226881921291351,0.006545207783328758,0.004743089295896275,0.003423128368250436,0.006545207783328758,0.00283103898100229,0.009087053669007472,0.004343964366097884,3.1080691486548685e-06
heldout,bf16,564,2022-07-27 12:00:00,0.004367849789559841,0.004376785255289695,0.004420872777700424,0.07901013642549515,0.0066054265367053435,0.0036101608667142866,0.0035595518011143894,0.0066054265367053435,0.0028940965430381107,0.008174988917436192,0.0045648280532295735,3.075703253326712e-06
heldout,bf16,570,2022-08-26 12:00:00,0.004625708796083927,0.004634752321759479,0.004510765895247459,0.07901013642549515,0.006641255606971314,0.004535442223248856,0.0033948214745063293,0.006641255606971314,0.0027006623815416506,0.009215271352612173,0.004679829123330768,3.077749563743231e-06
heldout,bf16,576,2022-09-25 12:00:00,0.004508385434746742,0.004508521215088025,0.004584134556353092,0.07904726266860962,0.00679344036534839,0.006126017752289286,0.0035725674036241415,0.00679344036534839,0.0029287432816067537,0.010878821544689707,0.0047528037971856,3.159189923121879e-06
heldout,bf16,582,2022-10-25 12:00:00,0.00437177624553442,0.004349244907400027,0.004515320993959904,0.07904726266860962,0.00680119403664858,0.007332175260240161,0.0036311136742864254,0.00680119403664858,0.0030415313959134315,0.011957212822170717,0.004625037557838861,2.6859018940881192e-06
heldout,bf16,588,2022-11-24 12:00:00,0.004722972400486469,0.004717667723588653,0.00454141478985548,0.07799376547336578,0.006875508668628882,0.006338603429627658,0.0036369768952498427,0.006875508668628882,0.002897408922259771,0.010974390389457403,0.004635786967632969,3.1386925093960438e-06
