model,region,box_width_cells,channel,prediction_anomaly_energy,target_anomaly_energy,cross_anomaly_moment,anomaly_mse
original,global,9,vo_12,0.4679143004345172,0.6009972950424811,0.4412871310205171,0.186337322598756
original,global,9,vo_13,0.4369990091131191,0.5866308284528329,0.39980024851933876,0.2240293473005295
original,global,9,vo_14,0.42215357254249886,0.5928004937942583,0.3747328757637679,0.2654883157123219
original,global,9,vo_15,0.41961522535844287,0.6261749676983767,0.35570236167522395,0.3343854630836333
original,global,9,vo_16,0.3975867243728253,0.6264801615416402,0.3217753208044804,0.38051623768276643
original,global,9,vo_17,0.35584672924244043,0.5670756769902778,0.27790437789276395,0.3671136447275528
original,global,9,vo_18,0.29330390240206866,0.5080896980232663,0.2362479450124683,0.3288977055838614
original,global,9,thetao_0,0.0007781343084214388,0.0007781343084214388,0.0007781343084214388,0.0
original,global,9,thetao_1,0.0008959245557586353,0.0008187490936387519,0.0006969599164975337,0.0003207538128745827
original,global,9,thetao_2,0.0010803329888872352,0.0010309200181221271,0.0006635515336793933,0.0007841499502337868
original,global,9,thetao_3,0.001476452410729094,0.0015002268900379842,0.0007389708289246292,0.0014987376617324173
original,global,9,thetao_4,0.0019482555093638825,0.0022120476850882326,0.001023272315223673,0.00211375857458798
original,global,9,thetao_5,0.0025227657716834187,0.003059662532795108,0.0015390697170538134,0.002504288860963601
original,global,9,thetao_6,0.0027498455972156744,0.003979147134367565,0.001808052338104733,0.0031128880483182997
original,global,9,thetao_7,0.00328648375168518,0.004658997712675671,0.002366684720559855,0.003212111962093699
original,global,9,thetao_8,0.0045403477387747386,0.005813566963141314,0.0034275104931433395,0.0034988937038702497
original,global,9,thetao_9,0.005729835240565467,0.006840632494651911,0.00437336663640283,0.003823734565892003
original,global,9,thetao_10,0.005205058003540593,0.006147438824891743,0.0039339338880822515,0.003484628995824041
original,global,9,thetao_11,0.003798909692300691,0.0055492375789191395,0.0025003970920512773,0.0043473531435610675
original,global,9,thetao_12,0.0022507977667217604,0.003125133204527877,0.0007109853475486315,0.003953960263217339
original,global,9,thetao_13,0.0016451234449491358,0.0009514148872712572,0.0003457160977025827,0.0019051061362272714
original,global,9,thetao_14,0.0015665906025190848,0.0008308755026923286,0.0004175553148885192,0.0015623554883694107
original,global,9,thetao_15,0.0017802885220847048,0.0008382479121645141,0.0004354624740304332,0.0017476114832485716
original,global,9,thetao_16,0.002609103294842021,0.0009616238518966118,0.00027340192231937603,0.003023923297102253
original,global,9,thetao_17,0.0018650055851204077,0.0004247518358023066,7.354599508078242e-05,0.00214266540915376
original,global,9,thetao_18,0.000917437605117683,0.0002290036129786379,5.5253868604359934e-05,0.0010359334762941935
original,global,9,so_0,0.004086410734953002,0.005838853690415772,0.0012846147598030819,0.007356034897531224
original,global,9,so_1,0.0034807603053673354,0.004568814551645909,0.0011714702387425034,0.0057066343536581665
original,global,9,so_2,0.0026982022741000463,0.003434997289488563,0.0009378136533684089,0.00425757227390252
original,global,9,so_3,0.0020657200060521415,0.0028066972994969953,0.000743985100828036,0.003384447094485766
original,global,9,so_4,0.001964063067318439,0.0029017667643575357,0.0007258970637316581,0.0034140356948053597
original,global,9,so_5,0.0019809379279989788,0.002938311812797129,0.0007098360984313368,0.0034995775345261354
original,global,9,so_6,0.002286251909522848,0.004277581127943716,0.0009643805237966732,0.004635071983993656
original,global,9,so_7,0.0028023861579107817,0.0049348929426585786,0.0014725547881251333,0.004792169493745373
original,global,9,so_8,0.0028056913370624035,0.0040963328904425255,0.0015657917382383738,0.003770440776898253
original,global,9,so_9,0.00210637960470084,0.0027285303398402352,0.0010647258845938729,0.0027054581777051544
original,global,9,so_10,0.0013051338910096974,0.0014955913048294008,0.0004484904292063092,0.0019037443438939977
original,global,9,so_11,0.0010947967865363216,0.001663025873101721,0.00035224599126406546,0.0020533306829894735
original,global,9,so_12,0.0009505797707889643,0.0011160119573087103,0.0002551479845700522,0.0015562957604274607
original,global,9,so_13,0.0005858468945429783,0.0002754387099441668,0.00011188307829375257,0.0006375194578948949
original,global,9,so_14,0.0005401823425082245,8.697921440776702e-05,2.2867254026068348e-05,0.0005814270469162501
original,global,9,so_15,0.000678763238623776,0.0001128334524856664,3.17025179824806e-05,0.0007281916573493168
original,global,9,so_16,0.0011598297343071965,0.0002012555915192052,3.0272366823948984e-05,0.0013005405892570964
original,global,9,so_17,0.0014582079990456502,0.0003557315882944474,6.433396125853185e-05,0.00168527167694963
original,global,9,so_18,0.0006760205106922623,0.00018508757115929682,5.864923099065294e-05,0.0007438096176654176
original,global,9,zos,0.0032416057603603062,0.0032416057603603062,0.0032416057603603062,0.0
original,tropics,9,uo_0,0.3565602025600395,0.44784268255185605,0.3500784748431408,0.1042459351998387
original,tropics,9,uo_1,0.4296426405810347,0.5379361678855589,0.4248796394377044,0.11781953516030554
original,tropics,9,uo_2,0.4840045565306539,0.5933930666157694,0.4785205580369391,0.12035651602829346
original,tropics,9,uo_3,0.47660141099583025,0.602080035992343,0.47346454918986625,0.13175235071567576
original,tropics,9,uo_4,0.3925286111506549,0.5172613476864015,0.38237572544150883,0.14503850486844477
original,tropics,9,uo_5,0.2806935055990412,0.4052439145367555,0.26212757961316546,0.1616822651239357
original,tropics,9,uo_6,0.16611994170781338,0.26373683111836216,0.1386444600242557,0.15256785398179837
original,tropics,9,uo_7,0.15069871885005875,0.25333441206903173,0.1124535155567256,0.17912609905305538
original,tropics,9,uo_8,0.14375370733364665,0.2588239069839921,0.1022935137152672,0.19799058696236274
original,tropics,9,uo_9,0.1447675575060074,0.2748771926971397,0.100407288644952,0.2188301742678941
original,tropics,9,uo_10,0.14397645673968576,0.2943352751358591,0.0948747449902573,0.2485622415939967
original,tropics,9,uo_11,0.1494848644643119,0.314700534096872,0.08844706788659097,0.28729126820660605
original,tropics,9,uo_12,0.1532218431433042,0.3368315806593558,0.08062857547492693,0.3287962672084269
original,tropics,9,uo_13,0.15368962814711562,0.33519763115680584,0.07375298111200936,0.341381296364948
original,tropics,9,uo_14,0.14470580415894288,0.2933409901881459,0.06879863586991725,0.3004495211020865
original,tropics,9,uo_15,0.14579965369869965,0.29565699819964597,0.0724388828331774,0.29657888367320556
original,tropics,9,uo_16,0.13673425510977255,0.2674963773802074,0.07013817007342975,0.263954295353456
original,tropics,9,uo_17,0.11133260776599249,0.21620897738018424,0.05310798009311912,0.2213256268790274
original,tropics,9,uo_18,0.07725740393454379,0.17015515094754674,0.04153516095583187,0.16434223242480347
original,tropics,9,vo_0,0.48645368308732007,0.5900988347000546,0.4671149840860656,0.14232254607809916
original,tropics,9,vo_1,0.5180111051809908,0.6272133709204318,0.5012114385161738,0.1428015891349677
original,tropics,9,vo_2,0.551480142155079,0.6465980976518959,0.537704219420751,0.12266980871708708
original,tropics,9,vo_3,0.5621693555754845,0.6688076889876164,0.5498756654936858,0.13122571056539364
original,tropics,9,vo_4,0.5137583306341461,0.6268480272606166,0.4969685812189122,0.14666920049925045
original,tropics,9,vo_5,0.360817088322206,0.49260771635806927,0.33933558247306134,0.1747536421424211
original,tropics,9,vo_6,0.20471499769976648,0.32037550542089677,0.1762074466155033,0.17267560687932101
original,tropics,9,vo_7,0.15338706789594708,0.25902949860601715,0.12491730773689771,0.16258195012506813
original,tropics,9,vo_8,0.13946428345610398,0.24960079126887855,0.110408591200607,0.1682478908938591
original,tropics,9,vo_9,0.13389874558256132,0.25222165536398844,0.1021035724140779,0.18191325694623622
original,tropics,9,vo_10,0.13090702883823954,0.2624302407105764,0.09375295204797177,0.2058313647002885
original,tropics,9,vo_11,0.13069083963078684,0.2800428984743176,0.08653160542099164,0.23767053027345678
original,tropics,9,vo_12,0.13153474574739285,0.305617707696828,0.08302669494290545,0.27109906047281596
original,tropics,9,vo_13,0.13584340243327497,0.3128284128627392,0.08028734911872884,0.2880971189400163
original,tropics,9,vo_14,0.14546484929142578,0.3107153540006792,0.08883992194978879,0.27850035976881937
original,tropics,9,vo_15,0.1774954598660421,0.3572635405292415,0.11788793115152255,0.2989831345550942
original,tropics,9,vo_16,0.18595179907902323,0.3420304928464119,0.12464926132198537,0.27868377063611544
original,tropics,9,vo_17,0.1463229139946928,0.2630027374534896,0.08803565555600205,0.23325434026091993
original,tropics,9,vo_18,0.1104163554581729,0.2337714287668768,0.06905747449608765,0.20607283771640125
original,tropics,9,thetao_0,0.00039044618218516314,0.00039044618218516314,0.00039044618218516314,0.0
original,tropics,9,thetao_1,0.0005416646061789696,0.00047802167704724007,0.0003425202216609673,0.00033464585151640947
original,tropics,9,thetao_2,0.0008258043036965485,0.0008670795394926135,0.00037710168963354647,0.0009386804492231647
original,tropics,9,thetao_3,0.0014368692116642542,0.001586605514860665,0.000604577000944339,0.0018143207246362411
original,tropics,9,thetao_4,0.002239618124675495,0.002761494928049018,0.0011654296611209936,0.0026702536881496814
original,tropics,9,thetao_5,0.00308010344760436,0.0038838007327432586,0.001944414516346473,0.0030750751476546732
original,tropics,9,thetao_6,0.0024632852503352546,0.003792158233923744,0.0013352438038440816,0.0035849558965613446
original,tropics,9,thetao_7,0.0017723425531364753,0.0027405607368270256,0.0007041209648396219,0.003104661356168564
original,tropics,9,thetao_8,0.0018539770266436267,0.0019076901553857209,0.0004200472042547784,0.0029215727829270894
original,tropics,9,thetao_9,0.0021590309057648136,0.0015036705434510504,0.00030837174724890955,0.0030459579470746147
original,tropics,9,thetao_10,0.0016209144378080966,0.0012726131520901967,0.00020948549949521708,0.0024745565829704507
original,tropics,9,thetao_11,0.0014725654607055465,0.0009530890348480282,0.0001367239272467762,0.002152206646654793
original,tropics,9,thetao_12,0.0016342405055771874,0.0006597394522307724,6.426046003194973e-05,0.00216545903998794
original,tropics,9,thetao_13,0.001666146412849276,0.00039844691572296957,1.372066219925436e-05,0.0020371520118035303
original,tropics,9,thetao_14,0.0013310311790179425,0.00016880041867908506,5.322831917812502e-06,0.0014891859374451216
original,tropics,9,thetao_15,0.0014179067632108175,9.837360869483985e-05,-8.164057442832937e-07,0.0015179131760948688
original,tropics,9,thetao_16,0.0022479463486245487,0.0001464900362241844,-3.533022523660835e-05,0.0024650968550092947
original,tropics,9,thetao_17,0.0017753990585774636,0.00017209747021857915,3.710921690512668e-05,0.0018732780919908877
original,tropics,9,thetao_18,0.0008638787913521884,0.00010890824466854372,1.244686872986231e-05,0.0009478932938002276
original,tropics,9,so_0,0.0039347478593088165,0.006499016666878956,0.001329625345533714,0.0077745138357083006
original,tropics,9,so_1,0.0032020926033381864,0.00454621485697877,0.0011431279480798322,0.005462051505655653
original,tropics,9,so_2,0.0026445891590544373,0.003826269941084614,0.0009846230708662365,0.0045016129557607755
original,tropics,9,so_3,0.0019413994829819512,0.003382201727498511,0.0006787105992017785,0.003966179993850264
original,tropics,9,so_4,0.0018534990935351213,0.0036502123570464782,0.0006027042804311755,0.004298302916471254
original,tropics,9,so_5,0.0017304460181751186,0.0032382390457158443,0.0003996581435050684,0.004169368798929182
original,tropics,9,so_6,0.0017029132583470208,0.004214468374472074,0.0004302910083700254,0.00505679961519711
original,tropics,9,so_7,0.0017232594616485367,0.003969325213646046,0.00045196054887844986,0.004788663581653376
original,tropics,9,so_8,0.0015338311310518873,0.002293219467662651,0.00023968771093870714,0.0033476751702226173
original,tropics,9,so_9,0.0012322991693655802,0.0012347794171996566,0.0001390637838204669,0.0021889510263472496
original,tropics,9,so_10,0.000846212211822282,0.00048355226383798504,2.0384432686300485e-05,0.0012889956018294802
original,tropics,9,so_11,0.0007029062764944904,0.0002286173168080624,9.29074740574466e-06,0.00091294210399454
original,tropics,9,so_12,0.0006235600572615637,0.00010894918552660996,5.736579320454416e-06,0.0007210360925804561
original,tropics,9,so_13,0.00045193022680280713,4.1086345468882965e-05,-3.124467811247344e-06,0.0004992655050973738
original,tropics,9,so_14,0.0004788961345588582,1.9465605469627513e-05,-1.8984318858218958e-06,0.0005021585981159312
original,tropics,9,so_15,0.0006134167091328312,1.6178827683339624e-05,1.3561117477900903e-06,0.0006268833119497456
