region,variable,box_width_cells,predicted_anomaly_second_moment,target_anomaly_second_moment,anomaly_cross_moment,anomaly_mse,anomaly_rms_ratio,anomaly_correlation,run
extratropics,vo,3,0.2282498395114994,0.4512844520607633,0.19405986888929289,0.29141455450665116,0.7111808515974524,0.6046517408859958,E
extratropics,vo,9,0.4659516181576955,0.7155817991428588,0.41403682009059023,0.35345977696885705,0.8069391180015478,0.7170326132680016,E
extratropics,zos,0,0.0081600304269655,0.0081600304269655,0.0081600304269655,0.0,1.0,1.0,E
extratropics,zos,3,0.00188648299728,0.00188648299728,0.00188648299728,0.0,1.0,1.0,E
extratropics,zos,9,0.0045925453399317,0.0045925453399317,0.0045925453399317,0.0,1.0,1.0,E
global,so,0,0.006083667524798105,0.005848825363852453,0.0016980470861732034,0.008536398715358374,1.0198784345993952,0.2846640775590154,E
global,so,3,0.001955712039257158,0.0008034343685033046,0.0001408639729828701,0.0024774184617981313,1.56018914447023,0.11237566527345154,E
global,so,9,0.004053059671981911,0.0023167754722177142,0.0004994129927679943,0.005371009153009379,1.322663976838236,0.1629770170090278,E
global,sst,0,0.0046924494719603,0.0046924494719603,0.0046924494719603,0.0,1.0,1.0,E
global,sst,3,0.000248875714882,0.000248875714882,0.000248875714882,0.0,1.0,1.0,E
global,sst,9,0.0007781343084214,0.0007781343084214,0.0007781343084214,0.0,1.0,1.0,E
global,thetao,0,0.007726852937552334,0.007122614420689051,0.0033057253704988276,0.008238016625965024,1.0415535558840467,0.4456005623823666,E
global,thetao,3,0.002032541077784278,0.001031713265675866,0.0004218579107840924,0.0022205385230560167,1.403589654198888,0.29131780193293255,E
global,thetao,9,0.004751919223911239,0.002720648763092356,0.0012110225059790644,0.0050505229874145555,1.3215946926641147,0.33680726485106244,E
global,uo,0,0.28421944747384337,0.46828191182766743,0.22985084330715563,0.29279967376458266,0.7790641213940637,0.6300362163263069,E
global,uo,3,0.1240324875412153,0.2631157381952221,0.09632432075481756,0.1944995841990754,0.6865850044586522,0.5332057391249758,E
global,uo,9,0.24064650172283517,0.4154731379599092,0.1947994646296927,0.2665207108867922,0.7610589565009677,0.6160649592520262,E
global,vo,0,0.38403894551442946,0.6227195203969733,0.3267960925801899,0.3531662808460862,0.7853104822053802,0.66825617569388,E
global,vo,3,0.16591076212620745,0.33125217580560795,0.13296697226069282,0.23122899352331733,0.7077141995446375,0.5671881265168734,E
global,vo,9,0.3651269744014182,0.5910971056331288,0.3160249560889191,0.32417416775372354,0.7859457010755617,0.6802522768356564,E
global,zos,0,0.0068097473357361,0.0068097473357361,0.0068097473357361,0.0,1.0,1.0,E
global,zos,3,0.001248119915177,0.001248119915177,0.001248119915177,0.0,1.0,1.0,E
global,zos,9,0.0032416057603603,0.0032416057603603,0.0032416057603603,0.0,1.0,1.0,E
tropics,so,0,0.005397060720221742,0.00556262085767442,0.0013794982808068561,0.008200685027986715,0.9850061047783069,0.25176930528773156,E
tropics,so,3,0.001450731607250137,0.0005817810999804177,6.704970568719877e-05,0.0018984133009486473,1.5791149034600944,0.07298330648765744,E
tropics,so,9,0.0033905170463356263,0.002007177723696619,0.0002748965199467856,0.004847901740443342,1.2996908214106688,0.10537640098247275,E
tropics,sst,0,0.0035379888146476,0.0035379888146476,0.0035379888146476,0.0,1.0,1.0,E
tropics,sst,3,7.860092261001806e-05,7.860092261001806e-05,7.860092261001806e-05,0.0,1.0,1.0,E
tropics,sst,9,0.0003904461821851,0.0003904461821851,0.0003904461821851,0.0,1.0,1.0,E
tropics,thetao,0,0.008165451926589427,0.005018571690612044,0.0021316107044071653,0.008920802211511182,1.2755575183750654,0.3329873330588582,E
tropics,thetao,3,0.0027059392733972056,0.000303547318987435,-9.207742989637842e-06,0.003027902073124267,2.985697622251069,-0.010159701890111545,E
tropics,thetao,9,0.005286664745833572,0.0013055355775087021,0.0002588867965880399,0.0060744267285972944,2.0123176181858646,0.09854274612370383,E
tropics,uo,0,0.2900301569925224,0.46313475221316275,0.22309969113283115,0.30696552654392595,0.7913487007507921,0.60872859755898,E
tropics,uo,3,0.056246627546977526,0.10718101578537353,0.022179371416389006,0.11906890068470571,0.724418128015457,0.285655148099336,E
tropics,uo,9,0.1959247061748063,0.351497530172728,0.14157528195780578,0.2642716717872133,0.7465922255336793,0.5394878823660477,E
tropics,vo,0,0.2342759254331572,0.4424643999224074,0.1794211875557194,0.3178979507204321,0.727653569637405,0.5572764992907967,E
tropics,vo,3,0.06312938278926168,0.13395883679659296,0.03196075160229015,0.13316671654447346,0.6864834755894103,0.34754858788389803,E
tropics,vo,9,0.2011366512454107,0.3895317894673487,0.15647472424238545,0.27771899455060095,0.7185783936532134,0.5590197276190775,E
tropics,zos,0,0.0044696328919286,0.0044696328919286,0.0044696328919286,0.0,1.0,1.0,E
tropics,zos,3,0.000141801409652,0.000141801409652,0.000141801409652,0.0,1.0,1.0,E
tropics,zos,9,0.0009003529893093,0.0009003529893093,0.0009003529893093,0.0,1.0,1.0,E
extratropics,so,0,0.0056043772918361314,0.0060622746614476,0.0019514416861961485,0.007763768585645316,0.9614924490050762,0.33479124410209177,F
extratropics,so,3,0.0018672045202804421,0.0009373131444178054,0.00022863461329390478,0.002347248431636984,1.4114113038696348,0.17282385199582356,F
extratropics,so,9,0.0037378660562372894,0.0025095795711831473,0.0007669246214278132,0.004713596381083116,1.2204258056767052,0.25040346147168707,F
extratropics,sst,0,0.0053585917016284,0.0053585917016284,0.0053585917016284,0.0,1.0,1.0,F
extratropics,sst,3,0.0003471269379275,0.0003471269379275,0.0003471269379275,0.0,1.0,1.0,F
extratropics,sst,9,0.001001836462158,0.001001836462158,0.001001836462158,0.0,1.0,1.0,F
extratropics,thetao,0,0.007250305591961144,0.008439573906043206,0.004128202842430861,0.007433473813730561,0.9268680153308173,0.5277431588110414,F
extratropics,thetao,3,0.0015819525110095,0.0014739693815193037,0.0007053275417127743,0.0016452668051099779,1.0359826687552383,0.46190205074100577,F
extratropics,thetao,9,0.0041885650653352945,0.0035871181333156665,0.0018374871438168673,0.004100708897476633,1.080587136706618,0.4740441990277035,F
extratropics,uo,0,0.33697638592144574,0.47577047637965314,0.2830948532657506,0.24655715619738208,0.8415908202919158,0.7070229242588003,F
extratropics,uo,3,0.1991500704648772,0.35889915138847456,0.18376043916406112,0.19052834396291637,0.7449103636362994,0.6873462572226826,F
extratropics,uo,9,0.3136449135218067,0.4573543696153804,0.2706939506243987,0.22961138212208668,0.8281189218803457,0.7147151855055448,F
extratropics,vo,0,0.5742536566949537,0.7347522544486924,0.5066874511282473,0.2956310087485176,0.8840593486240993,0.7800416641289102,F
extratropics,vo,3,0.2904293402744252,0.4512844520607633,0.2627979010711921,0.2161179905968229,0.8022229064872006,0.7258994418981995,F
extratropics,vo,9,0.5517953906776675,0.7155817991428588,0.4944529707074672,0.2784712498355013,0.8781311664392308,0.7868760255199863,F
extratropics,zos,0,0.0081600304269655,0.0081600304269655,0.0081600304269655,0.0,1.0,1.0,F
extratropics,zos,3,0.00188648299728,0.00188648299728,0.00188648299728,0.0,1.0,1.0,F
extratropics,zos,9,0.0045925453399317,0.0045925453399317,0.0045925453399317,0.0,1.0,1.0,F
global,so,0,0.0053054419735937206,0.005848825363852453,0.001767307524829075,0.007619652280446289,0.9524155058665045,0.31726123830200237,F
global,so,3,0.0016291256255845054,0.0008034343685033046,0.0001716975593118068,0.002089164877673158,1.4239740820419196,0.15007613321541596,F
global,so,9,0.003447288116617131,0.0023167754722177142,0.0006120705350184057,0.004539922526953342,1.21982300003131,0.21658117656541756,F
global,sst,0,0.0046924494719603,0.0046924494719603,0.0046924494719603,0.0,1.0,1.0,F
global,sst,3,0.000248875714882,0.000248875714882,0.000248875714882,0.0,1.0,1.0,F
global,sst,9,0.0007781343084214,0.0007781343084214,0.0007781343084214,0.0,1.0,1.0,F
global,thetao,0,0.007224196336084688,0.007122614420689051,0.003372678866812539,0.007601453001492262,1.007105697566554,0.47017605070657625,F
global,thetao,3,0.0019240091058094944,0.001031713265675866,0.00043620040622660176,0.0020833215634029163,1.3656017171535813,0.3096014576893161,F
global,thetao,9,0.004331949409256784,0.002720648763092356,0.0012464489008177327,0.004559700377710067,1.2618433669632314,0.36307517220643404,F
global,uo,0,0.3185820819959559,0.46828191182766743,0.2648630634362174,0.2571378685157708,0.8248158191472047,0.6857361319923664,F
global,uo,3,0.1436416197574119,0.2631157381952221,0.12404726430821263,0.15866282933224773,0.7388677889539856,0.63807779430495,F
global,uo,9,0.2693140036973593,0.4154731379599092,0.2256496316698369,0.23348787785416136,0.8051151391984124,0.6745803490266576,F
global,vo,0,0.454413575070263,0.6227195203969733,0.39330974439082783,0.2905136050932715,0.8542390264885165,0.7393716904362232,F
global,vo,3,0.20488547865283543,0.33125217580560795,0.17792737001730427,0.1802829148793461,0.7864592405134511,0.6829797075441898,F
global,vo,9,0.4243577873687805,0.5910971056331288,0.373692245836083,0.2680704038330749,0.8472989569104086,0.7461370087389497,F
global,zos,0,0.0068097473357361,0.0068097473357361,0.0068097473357361,0.0,1.0,1.0,F
global,zos,3,0.001248119915177,0.001248119915177,0.001248119915177,0.0,1.0,1.0,F
global,zos,9,0.0032416057603603,0.0032416057603603,0.0032416057603603,0.0,1.0,1.0,F
tropics,so,0,0.004819899993321774,0.00556262085767442,0.0014783484779163168,0.007425823885895921,0.9308491010895442,0.2855078639955571,F
tropics,so,3,0.0012227414088571528,0.0005817810999804177,7.681128126567218e-05,0.0016508999498391368,1.4497312676500749,0.09107053654393621,F
tropics,so,9,0.0029595996969446316,0.002007177723696619,0.00035401718542859645,0.004258743042741679,1.2142932276894411,0.14524959953044084,F
tropics,sst,0,0.0035379888146476,0.0035379888146476,0.0035379888146476,0.0,1.0,1.0,F
tropics,sst,3,7.860092261001806e-05,7.860092261001806e-05,7.860092261001806e-05,0.0,1.0,1.0,F
tropics,sst,9,0.0003904461821851,0.0003904461821851,0.0003904461821851,0.0,1.0,1.0,F
tropics,thetao,0,0.007186072422546834,0.005018571690612044,0.0021535807870243892,0.007897482522372344,1.1966185435787062,0.3586124037328979,F
tropics,thetao,3,0.0024692382161014,0.000303547318987435,-8.300269485377801e-06,0.0027893860747563053,2.852123284744308,-0.009587326048385816,F
tropics,thetao,9,0.004554523291956278,0.0013055355775087021,0.00027400921184054004,0.005312040427789928,1.8677859663869156,0.1123697317434672,F
tropics,uo,0,0.2932805360821192,0.46313475221316275,0.2399075488844101,0.2766001903823815,0.7957706835522582,0.6509514634535386,F
tropics,uo,3,0.05268223035599337,0.10718101578537353,0.026001167833210246,0.10786091048292246,0.7010889822757396,0.3460205114890743,F
tropics,uo,9,0.19930457741275606,0.351497530172728,0.15450377744505675,0.24179455331352906,0.7530043719604106,0.5837398288127816,F
tropics,vo,0,0.25928042462251083,0.4424643999224074,0.20865784857544903,0.2844291258482525,0.7655008861588649,0.6160425270093486,F
tropics,vo,3,0.063398774255786,0.13395883679659296,0.03729157672209338,0.1227744576233552,0.6879466288104468,0.4046547396245432,F
tropics,vo,9,0.21609104502746107,0.3895317894673487,0.1762819495289757,0.2530589369796553,0.744812457480083,0.6076003381878735,F
tropics,zos,0,0.0044696328919286,0.0044696328919286,0.0044696328919286,0.0,1.0,1.0,F
tropics,zos,3,0.000141801409652,0.000141801409652,0.000141801409652,0.0,1.0,1.0,F
tropics,zos,9,0.0009003529893093,0.0009003529893093,0.0009003529893093,0.0,1.0,1.0,F
