reference,candidate,region,lead_days,variable,origins,years,bootstrap_draws,reference_rmse,candidate_rmse,candidate_minus_reference_rmse,difference_ci_low,difference_ci_high,rmse_reduction_percent,reduction_ci_low,reduction_ci_high
C,B,extratropics,10,thetao,99,9,4000,0.06968366390044053,0.07227151022250373,0.0025878463220632003,0.0020809971160975363,0.0030648803552136396,-3.713705877694018,-4.522466637056277,-2.9321727876300194
C,B,extratropics,10,ts,99,9,4000,0.0696603313081964,0.07266325654717691,0.0030029252389805056,0.002560118126151204,0.0034106689817655356,-4.310811020543004,-4.99461190403604,-3.628641240727337
C,B,extratropics,10,uo,99,9,4000,0.4317330681938456,0.41461550671059705,-0.017117561483248556,-0.017747470627522945,-0.016429049793326732,3.9648483621743003,3.8159839239075692,4.0992149836487854
C,B,extratropics,10,vo,99,9,4000,0.4743887442396548,0.46860200147118564,-0.0057867427684691886,-0.006881622267042019,-0.004823781150964186,1.219831380642078,1.0236392722263854,1.444907932671459
C,B,extratropics,10,zos,99,9,4000,0.040877691430266615,0.04048079808032611,-0.0003968933499405025,-0.0006732428962128787,-0.00012952001524800936,0.9709289738574545,0.3116545009260833,1.6573960418661289
C,B,extratropics,15,so,99,9,4000,0.0706493965236733,0.07385398834068618,0.0032045918170128807,0.002811784920578727,0.0035527767573818895,-4.535908266306388,-5.098279438125207,-3.932900177988922
C,B,extratropics,15,sst,99,9,4000,0.036875120905261786,0.037598140160286814,0.0007230192550250272,0.0006279456444037284,0.0008226370428496566,-1.9607237543236344,-2.2337753460950283,-1.7008482306678014
C,B,extratropics,15,thetao,99,9,4000,0.07097977739847569,0.07326015547874537,0.0022803780802696794,0.0017892978195076618,0.002736424320294546,-3.2127151758560624,-3.9510334326929164,-2.4785938961433582
C,B,extratropics,15,ts,99,9,4000,0.07081477963213748,0.07355767116554246,0.002742891533404984,0.0023196296584743594,0.0031376519481191465,-3.8733320186174813,-4.5118322149308625,-3.2398722554537582
C,B,extratropics,15,uo,99,9,4000,0.4492056797367466,0.4348085475901305,-0.014397132146616087,-0.015168623036827535,-0.01356262521635808,3.2050200600877154,3.0271018028379313,3.3744966443640823
C,B,extratropics,15,vo,99,9,4000,0.510375455228845,0.505480536446556,-0.004894918782288982,-0.0057289142545985435,-0.004035616499133995,0.9590819331415923,0.7950420858806193,1.116667834651473
C,B,extratropics,15,zos,99,9,4000,0.04564184925947785,0.0452871242427207,-0.00035472501675714446,-0.0005805321525018097,-0.00015599061783814344,0.7771924725058832,0.3376933232482891,1.2780561845959235
C,B,extratropics,20,so,99,9,4000,0.07156215452632378,0.07459880795968013,0.003036653433356351,0.002649952434903918,0.003403090174562848,-4.243378994744118,-4.812197735425744,-3.6599965491451467
C,B,extratropics,20,sst,99,9,4000,0.0409024138266816,0.04151811509507656,0.0006157012683949623,0.0005047812787946588,0.0007352516521481345,-1.505293235269467,-1.797421177806944,-1.2348115148158512
C,B,extratropics,20,thetao,99,9,4000,0.07228465646039862,0.07433478760388422,0.002050131143485595,0.0015741449251120147,0.0024893498540800372,-2.836191307914371,-3.525706011136079,-2.14081314402841
C,B,extratropics,20,ts,99,9,4000,0.07192431271846568,0.07446691479146897,0.002542602073003289,0.0021273761455636846,0.002935854328970787,-3.5351079167844635,-4.161374947705209,-2.9169263760279223
C,B,extratropics,20,uo,99,9,4000,0.4676329773800835,0.4558633062342092,-0.01176967114587435,-0.012701650479142916,-0.010756051498854257,2.5168608107610346,2.3038005580032728,2.720369158406151
C,B,extratropics,20,vo,99,9,4000,0.5424733721751589,0.5377013764515554,-0.004771995723603539,-0.005398632157894295,-0.004134873186668105,0.8796737256373088,0.7662010461958327,0.9904741805937383
C,B,extratropics,20,zos,99,9,4000,0.048678802171033785,0.04825072704335961,-0.00042807512767417677,-0.0006931096704809543,-0.0001887367896343087,0.8793871430322509,0.38738629299601224,1.4160385365035981
C,B,extratropics,25,so,99,9,4000,0.0726176695834928,0.07548648760073472,0.0028688180172419114,0.00250039360453472,0.003212909588372048,-3.9505784662277943,-4.458607541675244,-3.409717814168822
C,B,extratropics,25,sst,99,9,4000,0.044375093543577875,0.04482671855111737,0.00045162500753949397,0.00038014024446403615,0.0005159350521530786,-1.0177443504338468,-1.1629289646216368,-0.8555001430811073
C,B,extratropics,25,thetao,99,9,4000,0.07373249559062146,0.07554212915318993,0.001809633562568469,0.0013556408020601446,0.0022391567041184293,-2.4543229522786536,-3.0967986376615206,-1.81420951427989
C,B,extratropics,25,ts,99,9,4000,0.07317720560993823,0.07551431350178951,0.0023371078918512783,0.001936896092446659,0.0027095502402071704,-3.193764878518235,-3.766968264800933,-2.6199183859639525
C,B,extratropics,25,uo,99,9,4000,0.4842571415655907,0.47425902945822196,-0.009998112107368728,-0.010849238445735987,-0.009089647108108492,2.06462873733676,1.8751580584309242,2.2414463977331915
C,B,extratropics,25,vo,99,9,4000,0.5703829016110209,0.5653526121004355,-0.005030289510585373,-0.005817685734677983,-0.004173509626758215,0.8819144992561201,0.7357301461419045,1.0172785573874303
C,B,extratropics,25,zos,99,9,4000,0.051535397168742635,0.05125476310009377,-0.0002806340686488662,-0.00037228467432568726,-0.0001917342922031998,0.5445462421294289,0.3717188895144779,0.7228300421612
C,B,extratropics,30,so,99,9,4000,0.07366571967942037,0.07637478388681893,0.002709064207398554,0.002360101997609658,0.0030458594979945377,-3.677509999478601,-4.156464858813034,-3.1758487876124617
C,B,extratropics,30,sst,99,9,4000,0.04756443107509908,0.04802496655708862,0.0004605354819895435,0.0003827248610054084,0.0005340493072073171,-0.9682350268468642,-1.1251098072065722,-0.8022468554069838
C,B,extratropics,30,thetao,99,9,4000,0.07517982032093887,0.07678610109900727,0.001606280778068403,0.001162281156522589,0.0020138663853452735,-2.136585018707504,-2.7356851055059916,-1.5308135058267904
C,B,extratropics,30,ts,99,9,4000,0.0744266203699173,0.07658071864296276,0.0021540982730454544,0.0017750908640117278,0.0025139827939633353,-2.894257810362877,-3.4280593161755197,-2.357171357902112
C,B,extratropics,30,uo,99,9,4000,0.5007529195688278,0.49190207003943,-0.008850849529397853,-0.009644894962730109,-0.008094250503958015,1.767508322671163,1.6137183080633724,1.9246403270837076
C,B,extratropics,30,vo,99,9,4000,0.5966147362720662,0.591594783581406,-0.005019952690660134,-0.006081234773494074,-0.003962988756039001,0.8414060842726112,0.6647225754870033,1.0173267372372226
C,B,extratropics,30,zos,99,9,4000,0.054337212559352414,0.054258538520156725,-7.867403919568916e-05,-0.0002624898807358191,0.00013059997691488665,0.1447885077096145,-0.24027818584867552,0.4804919082866101
C,B,global,0,so,99,9,4000,0.06700578910324466,0.07141578902060636,0.004409999917361698,0.0040250764683757035,0.004747250363639904,-6.581520755716541,-7.204027895521895,-5.909345291230247
C,B,global,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,B,global,0,thetao,99,9,4000,0.06299906257867757,0.06731628039925093,0.0043172178205733575,0.0038744976239574,0.004778762810322065,-6.852828667381705,-7.7917682452083845,-6.035857948567753
C,B,global,0,ts,99,9,4000,0.06503329016411759,0.06939631304408878,0.004363022879971187,0.003967499744808908,0.004745370436402853,-6.708906882860588,-7.444607140909659,-5.993921088367617
C,B,global,0,uo,99,9,4000,0.44016664560264807,0.42369641524169627,-0.0164702303609518,-0.017533114564474282,-0.015284110780243528,3.7418169971515702,3.4903672825741703,3.9609611384819785
C,B,global,0,vo,99,9,4000,0.4407884348592112,0.42708284724230455,-0.013705587616906656,-0.014678060558019745,-0.012625207818866885,3.109334667839969,2.8678728940784395,3.3266633495941007
C,B,global,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,B,global,5,so,99,9,4000,0.06800732510067674,0.07194148039462668,0.0039341552939499425,0.0035759333577905987,0.004243076093088929,-5.784899329779392,-6.335303112817606,-5.17585293429485
C,B,global,5,sst,99,9,4000,0.02349819001443789,0.024742304885481247,0.0012441148710433565,0.0011326362284123017,0.0013602963857881065,-5.294513621172281,-5.815947617616235,-4.8131677771757
C,B,global,5,thetao,99,9,4000,0.06364381856897423,0.06734616639877761,0.0037023478298033735,0.0032734323650186687,0.0041535228526338,-5.817293671326373,-6.699600506754857,-5.046334113513973
C,B,global,5,ts,99,9,4000,0.06586171843107969,0.06968171471046868,0.0038199962793889902,0.003438327438403829,0.0041887557012277865,-5.800025220092597,-6.482542632656598,-5.135859325152321
C,B,global,5,uo,99,9,4000,0.44365634263974896,0.4318884504757184,-0.011767892164030569,-0.01251205554317445,-0.010968553993938637,2.6524791900892852,2.4882946836868682,2.801586530020613
C,B,global,5,vo,99,9,4000,0.45256849753173606,0.4474787132595579,-0.005089784272178155,-0.006029670238070399,-0.004062057427175185,1.124643959961269,0.8986259244353202,1.3294027933001678
C,B,global,5,zos,99,9,4000,0.030926686855312812,0.030478108158975246,-0.00044857869633756556,-0.0006714964700886433,-0.00021877170384028825,1.4504582997725946,0.7122781729145152,2.12648288757292
C,B,global,10,so,99,9,4000,0.06856661300246852,0.07234591363555146,0.0037793006330829326,0.0034269794065318435,0.00407300425851642,-5.511867172069396,-6.02945045903704,-4.935538379951542
C,B,global,10,sst,99,9,4000,0.02922712354871739,0.030297533784276597,0.001070410235559205,0.000984650674677247,0.0011694865506407018,-3.662386528646877,-4.003331052196726,-3.3692617610684166
C,B,global,10,thetao,99,9,4000,0.06449107219872514,0.06795949442388712,0.003468422225161971,0.0030445933651632546,0.003904802683271508,-5.378143217210352,-6.202452118794795,-4.646659847748583
C,B,global,10,ts,99,9,4000,0.06656004361466215,0.07018697921307418,0.003626935598412026,0.0032537744021270015,0.003979332780888234,-5.449118422171639,-6.0768181921522855,-4.813057627758677
C,B,global,10,uo,99,9,4000,0.45591470609728196,0.4456739708150301,-0.01024073528225189,-0.010710017315522357,-0.009740906482058411,2.2461954276304374,2.138126328943345,2.348788666260977
C,B,global,10,vo,99,9,4000,0.48016540735158386,0.47562458824025705,-0.00454081911132681,-0.0052497867270138165,-0.0037911600345831727,0.9456781021299099,0.7912004424007608,1.092730861945653
C,B,global,10,zos,99,9,4000,0.03477214513266844,0.03451435823934544,-0.0002577868933230018,-0.0004853911808216432,-3.994349494481279e-05,0.7413603398336521,0.11517813727132972,1.4094693141860413
C,B,global,15,so,99,9,4000,0.06946002540450669,0.0730205903262825,0.0035605649217758106,0.0032202867737619596,0.0038540540618680567,-5.126063373919809,-5.624290691513244,-4.5730273838300395
C,B,global,15,sst,99,9,4000,0.03433544242799463,0.035090791283598065,0.0007553488556034382,0.0006900779576480482,0.0008283125630222229,-2.1999100701483254,-2.409996827445166,-2.0134889575784998
C,B,global,15,thetao,99,9,4000,0.06570168247781555,0.06885716890257304,0.003155486424757492,0.0027539423487696387,0.0035739472063539518,-4.8027482794264165,-5.564498097054716,-4.131475061710082
C,B,global,15,ts,99,9,4000,0.0676069752673879,0.07096941707833114,0.003362441810943237,0.003010075365059176,0.003702052546643159,-4.973513158434706,-5.568785800384252,-4.38751990575774
C,B,global,15,uo,99,9,4000,0.4692948799365305,0.4605208366982543,-0.008774043238276241,-0.009139970118103927,-0.008411665292765406,1.8696226218071876,1.787213560246059,1.9517222335397706
C,B,global,15,vo,99,9,4000,0.5058654535212018,0.5018484161420464,-0.004017037379155375,-0.004652773516857664,-0.003377513077035252,0.7940920557420572,0.668074289402329,0.9169359852747624
C,B,global,15,zos,99,9,4000,0.039051929883683265,0.03888378974706716,-0.0001681401366161045,-0.00034500346073940147,-1.5331843957085138e-05,0.4305552558270809,0.039043666184132506,0.8879292912684663
C,B,global,20,so,99,9,4000,0.07027749191690522,0.07364039364293956,0.0033629017260343452,0.003022421154572004,0.003661052145229476,-4.785176070327868,-5.278874266356592,-4.2498940532635645
C,B,global,20,sst,99,9,4000,0.03807245290034428,0.038731880152312124,0.0006594272519678465,0.0005861198638402454,0.0007407221580780041,-1.7320324847309276,-1.9395389167023311,-1.54375682534703
C,B,global,20,thetao,99,9,4000,0.06692934867367407,0.06983658253280778,0.002907233859133704,0.0025208277769970316,0.003313814210229516,-4.34373547142739,-5.049646453285714,-3.7181093442087074
C,B,global,20,ts,99,9,4000,0.06862384273710162,0.07176369498482069,0.003139852247719066,0.002792406422221929,0.00347580642459347,-4.575453840071098,-5.146440154804916,-4.018034983479074
C,B,global,20,uo,99,9,4000,0.4832454030338671,0.4761638975340025,-0.007081505499864582,-0.00747504291274975,-0.006699769999778617,1.465405662507313,1.3811954142514327,1.5515366113358187
C,B,global,20,vo,99,9,4000,0.5309635380556391,0.5271139607665981,-0.0038495772890410063,-0.004323543746517877,-0.0034223104468114884,0.7250172588381454,0.6462108547257979,0.8123110887138235
C,B,global,20,zos,99,9,4000,0.04193936939197733,0.04175300544473566,-0.00018636394724166894,-0.0003868120128131352,-1.6518453151244034e-05,0.4443651631951262,0.03955164673053949,0.9126581942651896
C,B,global,25,so,99,9,4000,0.071230290758878,0.07441345070036526,0.003183159941487254,0.0028597084033793537,0.00345756060203585,-4.468829071978075,-4.914110017870215,-3.972439804311657
C,B,global,25,sst,99,9,4000,0.041231000230846034,0.04172361382705361,0.0004926135962075792,0.00043964628591593066,0.0005538513739492175,-1.1947650880393734,-1.3355982939394726,-1.071433230470519
C,B,global,25,thetao,99,9,4000,0.06830290742377602,0.0709725197647947,0.0026696123410186734,0.002301083917653154,0.0030589399214588876,-3.90849005073155,-4.554657287289061,-3.3242814085796173
C,B,global,25,ts,99,9,4000,0.06978195140627415,0.07271334199065488,0.0029313905843807303,0.0025978576205313757,0.003245760433836586,-4.200786199448658,-4.723491360433927,-3.6822134619555915
C,B,global,25,uo,99,9,4000,0.49637220840969,0.49049905674944777,-0.005873151660242215,-0.006329666384874177,-0.0054241453060803425,1.1832152487060044,1.0888684972163272,1.2733240398262362
C,B,global,25,vo,99,9,4000,0.5528022944068925,0.5490498945976423,-0.0037523998092502397,-0.004346966963951648,-0.0031656307775948522,0.6787959903958529,0.5743565931223306,0.7862012762388176
C,B,global,25,zos,99,9,4000,0.044445770708375264,0.044410506867470015,-3.5263840905248867e-05,-0.00010219267276784966,3.634441233041352e-05,0.07934127441872052,-0.08161225798701874,0.23068380023777532
C,B,global,30,so,99,9,4000,0.07222842980859699,0.07523487229357048,0.00300644248497349,0.0027008878048182454,0.0032676694421179915,-4.162408753645153,-4.574938352464091,-3.6978535566740276
C,B,global,30,sst,99,9,4000,0.044094636557736516,0.04461040367280638,0.0005157671150698637,0.00046556826507010635,0.0005685465224293809,-1.1696822002252638,-1.288947449430076,-1.0534814923175335
C,B,global,30,thetao,99,9,4000,0.0696864141020577,0.07215570613640394,0.002469292034346246,0.002106346104070922,0.0028431629142435877,-3.5434339191709574,-4.15115817928762,-2.9907320456342013
C,B,global,30,ts,99,9,4000,0.07096880435451514,0.07371136933022249,0.002742564975707351,0.0024200236068348197,0.0030431003369659065,-3.8644655220725355,-4.352834767342336,-3.3761684146619637
C,B,global,30,uo,99,9,4000,0.5091625527078498,0.5040308750181973,-0.005131677689652503,-0.005595296753435772,-0.004725860679359509,1.007866282066694,0.9255537740606588,1.1003734019927396
C,B,global,30,vo,99,9,4000,0.5740474114446769,0.5704203863211952,-0.0036270251234816753,-0.004264402932476386,-0.002988573747368076,0.6318337216004055,0.5217150235555975,0.743057894754326
C,B,global,30,zos,99,9,4000,0.04698238861579393,0.04712699400785035,0.0001446053920564211,7.667099605833221e-06,0.00029937443664768804,-0.3077863776551615,-0.6359217581438688,-0.016374494659953078
C,B,tropics,0,so,99,9,4000,0.06602846839125588,0.07115654531760883,0.005128076926352948,0.004756377114703864,0.0054746052071245775,-7.766463544127977,-8.380147552039828,-7.089695384141012
C,B,tropics,0,sst,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,B,tropics,0,thetao,99,9,4000,0.053910770513458196,0.060169692917709384,0.006258922404251188,0.005892658836600872,0.006634693604772653,-11.609781022678423,-12.474563930630259,-10.799459767461416
C,B,tropics,0,ts,99,9,4000,0.06027491109678151,0.06589251052793617,0.0056175994311546615,0.005311961339509215,0.005944580551020574,-9.319963030944445,-9.989153475928765,-8.675247344440404
C,B,tropics,0,uo,99,9,4000,0.4844723554598387,0.48089798988604854,-0.0035743655737901503,-0.004966773536081588,-0.0021599869982595566,0.7377852489431569,0.4470642707475256,1.0237978423290346
C,B,tropics,0,vo,99,9,4000,0.4852802715543244,0.47286565520331847,-0.012414616351005936,-0.013762230571921663,-0.011126573168561651,2.558236359216215,2.302405219513386,2.8191375694351057
C,B,tropics,0,zos,99,9,4000,0.0,0.0,0.0,0.0,0.0,,,
C,B,tropics,5,so,99,9,4000,0.0665682630007238,0.07122696965496711,0.004658706654243311,0.004332515288663713,0.004948297501115391,-6.9983899898254265,-7.522541817618919,-6.401343593623429
C,B,tropics,5,sst,99,9,4000,0.020103372648226224,0.021228631732426326,0.0011252590842001017,0.0010509525255125397,0.001211225773962416,-5.597364700392138,-6.065469847990344,-5.194941133290509
C,B,tropics,5,thetao,99,9,4000,0.05445513042512676,0.060009532916429374,0.005554402491302617,0.005177378341584584,0.005946291858319027,-10.199961781268074,-11.071944900066143,-9.397118429628824
C,B,tropics,5,ts,99,9,4000,0.06081403977927752,0.06585751759320121,0.005043477813923697,0.004750773421999939,0.005348312996744433,-8.293278710358386,-8.91456522625063,-7.6893589008157255
C,B,tropics,5,uo,99,9,4000,0.48562336400445355,0.48593070992057497,0.0003073459161214154,-0.0008470246435284837,0.001397339307544109,-0.06328894754714653,-0.29035037483179105,0.17320972852394134
C,B,tropics,5,vo,99,9,4000,0.4827895042315587,0.47906320347463643,-0.003726300756922263,-0.004658011629102178,-0.002788734366972746,0.7718272092209877,0.5794032108749796,0.9636234275851479
C,B,tropics,5,zos,99,9,4000,0.01671662642134549,0.016729438105037863,1.281168369237154e-05,-0.00021455594733071911,0.00024155240320667898,-0.07664036612082814,-1.4706904245848054,1.2594957275496794
C,B,tropics,10,so,99,9,4000,0.06698263804796209,0.07137403581045683,0.004391397762494739,0.00405217355906306,0.004689793237798909,-6.556023904806985,-7.071997558305162,-5.959602552452397
C,B,tropics,10,sst,99,9,4000,0.025213807587305584,0.02622378430823169,0.0010099767209261062,0.0009381226116789676,0.0010909502644231295,-4.00564935473926,-4.345279584469598,-3.706318943788068
C,B,tropics,10,thetao,99,9,4000,0.05514223956785588,0.0604216119681195,0.005279372400263618,0.004907400882816593,0.005657734479139405,-9.574098625006023,-10.387106874685413,-8.812983856800727
C,B,tropics,10,ts,99,9,4000,0.061348758685172707,0.06612497327295627,0.004776214587783566,0.004476967055479084,0.005080348525474374,-7.7853483756598285,-8.380044217347297,-7.196275216947523
C,B,tropics,10,uo,99,9,4000,0.49558163914615333,0.4950531808677332,-0.0005284582784201297,-0.0016439988663308534,0.0004953022790274476,0.10663395022677546,-0.1002698674359363,0.3306983726663895
C,B,tropics,10,vo,99,9,4000,0.4924341003553911,0.48999723289657127,-0.0024368674588198247,-0.0038981027688617482,-0.0013520123314148629,0.49486163875758216,0.2743788017379883,0.7907587374094075
C,B,tropics,10,zos,99,9,4000,0.020214656841615063,0.020390642050048154,0.00017598520843309026,-7.21819148829005e-05,0.00042167216534541894,-0.8705822206726666,-2.114625317329777,0.35707882529271695
C,B,tropics,15,so,99,9,4000,0.06766742463849126,0.07182825039841403,0.0041608257599227705,0.0038110109147523035,0.00447469215214728,-6.148934708468223,-6.688521988595085,-5.550179620514955
C,B,tropics,15,sst,99,9,4000,0.02941931970093318,0.030257282846090694,0.0008379631451575151,0.000777763044700886,0.0009032791248952888,-2.848343040138124,-3.084472410083048,-2.6269000860597087
C,B,tropics,15,thetao,99,9,4000,0.05618854608870842,0.06114038253057988,0.004951836441871457,0.00457833635626618,0.005343373708359016,-8.81289299433674,-9.605260650888363,-8.072118733126224
C,B,tropics,15,ts,99,9,4000,0.06219338014921205,0.06669874036023056,0.004505360211018508,0.004200588557515172,0.00481870750970792,-7.244115370815063,-7.836481542427635,-6.657369333666247
C,B,tropics,15,uo,99,9,4000,0.503441119862314,0.5028499062069175,-0.0005912136553964942,-0.0013970777145567714,0.00017521203813279933,0.11743451857054721,-0.0349782739757273,0.2762706038725052
C,B,tropics,15,vo,99,9,4000,0.5016099497765772,0.4991756714011711,-0.0024342783754061625,-0.0038405862734716494,-0.0013616243906809738,0.48529308010943906,0.27255516729512136,0.7633178761044024
C,B,tropics,15,zos,99,9,4000,0.023617611552377238,0.024039064306355523,0.0004214527539782853,0.0003410732952109744,0.0004918486248244162,-1.7844850781952415,-2.086747860516102,-1.4466326598387567
C,B,tropics,20,so,99,9,4000,0.06831618661158821,0.07222915087723907,0.003912964265650853,0.0035539616932181205,0.004236899047621584,-5.727726414089851,-6.266258998496639,-5.126735752916145
C,B,tropics,20,sst,99,9,4000,0.03259112295610653,0.033356493900794565,0.0007653709446880375,0.0006483376364050622,0.0008767304850780993,-2.3484031087815938,-2.696141315775331,-1.9949082162387397
C,B,tropics,20,thetao,99,9,4000,0.05727297589204612,0.06193658793832546,0.004663612046279339,0.00430136847225632,0.005044500951889214,-8.142779336400796,-8.889338224616946,-7.436613288474584
C,B,tropics,20,ts,99,9,4000,0.06303687460796355,0.06727997904982164,0.004243104441858089,0.00393894932448396,0.0045561281740548075,-6.731146599901461,-7.2968580969200385,-6.1650629226362
C,B,tropics,20,uo,99,9,4000,0.5110615686408164,0.5110193133874672,-4.225525334922153e-05,-0.0009133109966345365,0.0007184449769420953,0.008268133614819373,-0.1404878407939659,0.17838833329247786
C,B,tropics,20,vo,99,9,4000,0.5149950698732985,0.5128357868031055,-0.0021592830701929744,-0.003322899516272254,-0.0010199982411670276,0.41928227987195754,0.19913922262233721,0.6413269685928564
C,B,tropics,20,zos,99,9,4000,0.026467108152416045,0.027014617686820196,0.000547509534404151,0.00043357660515609095,0.0006742139506006682,-2.068641316048625,-2.5982651129828342,-1.6131252187263951
C,B,tropics,25,so,99,9,4000,0.06908798516455228,0.07280096725870519,0.0037129820941529112,0.003346207435142818,0.004044305611561672,-5.374280470489068,-5.909395687541156,-4.7793883137180195
C,B,tropics,25,sst,99,9,4000,0.0351217535696148,0.035712817052894454,0.0005910634832796552,0.0004563200526572395,0.0007364482682654302,-1.682898554903045,-2.087566589183531,-1.3069629552424764
C,B,tropics,25,thetao,99,9,4000,0.058510620373669324,0.06293783699046551,0.004427216616796188,0.004065717258739998,0.0048088920096967585,-7.5665179902767,-8.277846259832243,-6.884554785638312
C,B,tropics,25,ts,99,9,4000,0.0640181317698706,0.06804833634572365,0.004030204575853041,0.0037204168932862894,0.004343337597884077,-6.295411103748916,-6.854066895630981,-5.733040892617106
C,B,tropics,25,uo,99,9,4000,0.5191448647556762,0.5196242488181053,0.00047938406242908904,-7.382710849243576e-05,0.0010676942153375502,-0.09234109686411252,-0.20562584048906912,0.014324648866789618
C,B,tropics,25,vo,99,9,4000,0.5263967091455369,0.524990664180953,-0.0014060449645839634,-0.002341029983370982,-0.0005195794683320709,0.26710747619723696,0.09921818053130974,0.44095697001533873
