run,mode,region,lead_days,variable,normalized_mse,physical_mse,prediction_second_moment,target_second_moment,normalized_rmse,physical_rmse,prediction_rms,target_rms,rms_ratio
E-lr1,inferred,global,20,so,0.010079608124493614,0.028575108139929008,1210.399686887377,1210.202575716042,0.10039725157838542,0.16904173490570015,34.79079888256918,34.78796596117746,1.0000814339474424
E-lr1,inferred,global,20,sst,0.0018053126916514587,0.2444802065088291,444.28898666844225,447.5783386230469,0.04248897141202007,0.49444939731870347,21.078163740431524,21.156047329854573,0.9963186133870506
E-lr1,inferred,global,20,thetao,0.009735033610445221,0.23917190276329872,142.58378645680702,142.8654907852846,0.09866627392602409,0.4890520450456155,11.940845299090304,11.95263530713142,0.9990136059757398
E-lr1,inferred,global,20,ts,0.009907320867469416,,,,0.09953552565526248,,,,
E-lr1,inferred,global,20,uo,0.33895812206196063,0.0013257757683658399,0.004892946001893601,0.006062034398403562,0.5822011010483926,0.03641120388514832,0.06994959615246968,0.07785906754131829,0.8984129705297176
E-lr1,inferred,global,20,vo,0.4139135282987739,0.0010287722445522884,0.002018782075800212,0.0030253581323639433,0.6433611181123506,0.03207447964585378,0.044930858836663826,0.055003255652406095,0.816876352203678
E-lr1,inferred,global,20,zos,0.0023714603886779173,0.0010993059470571728,0.3827260753723106,0.3817692986040404,0.04869764253716927,0.033155783010768616,0.6186485879498236,0.6178748243811528,1.001252298261943
E-lr1,inferred,global,25,so,0.01000584923093594,0.027904865218598418,1210.3944359170446,1210.2032899020012,0.10002924187924218,0.1670474939009814,34.790723417558375,34.78797622601811,1.000078969570475
E-lr1,inferred,global,25,sst,0.0020418490960516233,0.2765125918267953,443.94307701033773,447.44390838314786,0.04518682436343169,0.5258446460950185,21.06995673964087,21.152869979819474,0.9960802841289287
E-lr1,inferred,global,25,thetao,0.009785773223433197,0.2408821646716784,142.62551775062926,142.86061202031462,0.09892306719584264,0.49079747826540265,11.94259258915874,11.952431217970451,0.9991768512504035
E-lr1,inferred,global,25,ts,0.009895811227184569,,,,0.09947769210825394,,,,
E-lr1,inferred,global,25,uo,0.34200776910636094,0.0013578781425946141,0.004955424755337078,0.006050301252170681,0.5848143030965991,0.03684939813069698,0.07039477789820121,0.07778368242871175,0.9050070104705775
E-lr1,inferred,global,25,vo,0.4231981741881384,0.0010671442615234792,0.002054528307813698,0.0030246617876605224,0.6505368353814704,0.03266717406699697,0.045326904900000596,0.054996925256422496,0.8241716184798414
E-lr1,inferred,global,25,zos,0.0026367467973907634,0.0012222811887792858,0.3832777536878682,0.3820452109129742,0.05134926287095817,0.03496113826492618,0.6190943011269513,0.6180980593020611,1.0016117860425175
E-lr1,inferred,global,30,so,0.009960027851309363,0.02736889873010894,1210.3939538658585,1210.2057858213093,0.09979993913479789,0.16543548207717998,34.790716489688144,34.78801209930383,1.0000777391469393
E-lr1,inferred,global,30,sst,0.0022899364462272385,0.31010923451847494,443.7287270902383,447.40683569089333,0.04785328041239428,0.5568745231364737,21.064869500906912,21.151993657593916,0.9958810427944826
E-lr1,inferred,global,30,thetao,0.009859767858021009,0.2438606463712938,142.67495250574802,142.8516729706198,0.09929636377038692,0.493822484675712,11.944662092572901,11.952057269383367,0.9993812632717709
E-lr1,inferred,global,30,ts,0.009909897854665185,,,,0.09954846987606181,,,,
E-lr1,inferred,global,30,uo,0.3471210613997296,0.0014012062227697038,0.00501053267372348,0.00603941450658323,0.5891698069315243,0.03743268922706067,0.07078511618782214,0.07771367001102979,0.9108451084317046
E-lr1,inferred,global,30,vo,0.4350763681814558,0.0011152755355360263,0.002087525449602604,0.0030287501390764563,0.6596031899418436,0.03339574127843289,0.04568944571345339,0.05503408161381869,0.8302027466191255
E-lr1,inferred,global,30,zos,0.0029161258817019557,0.001351789189173294,0.3831418376378339,0.38252979486879674,0.05400116555873545,0.036766685860617,0.6189845213232993,0.6184899310973435,1.0007996738525367
E-lr1,inferred,tropics,0,so,0.010235432012809678,0.03476127541847009,1221.6231012582653,1221.1740320297963,0.10117031191416619,0.1864437593980289,34.951725297304925,34.94530057146163,1.0001838509252527
E-lr1,inferred,tropics,0,sst,0.0,0.0,764.1281806098091,764.1281806098091,0.0,0.0,27.642868530776777,27.642868530776777,1.0
E-lr1,inferred,tropics,0,thetao,0.010680162739235959,0.30908849871261135,230.111308721514,230.62646323308667,0.10334487282509935,0.5559572813738582,15.169420184091218,15.186390724365243,0.9988825165516914
E-lr1,inferred,tropics,0,ts,0.010457797376022818,,,,0.102263372602427,,,,
E-lr1,inferred,tropics,0,uo,0.3770445957581836,0.001884401792608777,0.008375064256760066,0.01017016792576906,0.6140395718177971,0.04340969698821655,0.09151537716012575,0.10084725046211751,0.9074652679252053
E-lr1,inferred,tropics,0,vo,0.3965295588301573,0.0012291312186097768,0.001592537264156663,0.002943038601592826,0.6297059304390878,0.03505896773451519,0.039906606773273304,0.05424977973773558,0.7356086414764682
E-lr1,inferred,tropics,0,zos,0.0,0.0,0.20247419479519427,0.20247419479519427,0.0,0.0,0.4499713266367028,0.4499713266367028,1.0
E-lr1,inferred,tropics,5,so,0.009780767683438801,0.03186568006070327,1221.6402225768168,1221.1754554695806,0.09889776379392408,0.17850960775460595,34.95197022453551,34.94532093813964,1.0001902768730508
E-lr1,inferred,tropics,5,sst,0.0006606684082817454,0.08946945879495499,760.5101768416588,764.1688966076783,0.02570347074388487,0.29911445768293277,27.577348981395197,27.643604985740886,0.9976032068038931
E-lr1,inferred,tropics,5,thetao,0.010319552306151364,0.28114543888174615,230.48314251629458,230.626773843594,0.10158519727869492,0.5302314955580686,15.18167126887862,15.18640095096906,0.9996885580654883
E-lr1,inferred,tropics,5,ts,0.010050159994795084,,,,0.10025048625715031,,,,
E-lr1,inferred,tropics,5,uo,0.35497119830270696,0.0017431428547801547,0.008558749027372229,0.010132723456349605,0.5957945940529394,0.04175096232160589,0.09251350726986968,0.10066142983461741,0.9190561610526053
E-lr1,inferred,tropics,5,vo,0.3705690594143465,0.0011315778141074196,0.001698476560278146,0.0029323185698539238,0.6087438372701168,0.03363893301083463,0.04121257769514237,0.05415088706433094,0.7610692996807618
