index,date,members,mean_mse,sample_mse,d_mse,climatology_mse,crps,d_mae,spread_variance,coverage90,anomaly_correlation,mean_anomaly_m2,sample_anomaly_m2,truth_anomaly_m2,run,climatology_mae,fair_crps,coverage_minmax,calibrated_minmax_reference,calibrated_spread_rmse_reference,specialist_mse,specialist_mae
312,2019-02-12 12:00:00,1,0.0015321335786417,0.0015321335786417,0.0019797125863907,0.0029558381410406,0.0261184495157869,0.0316338676428828,0.0,0.0,0.6941389446278047,0.0013215058901414,0.0013215058901414,0.0029558381410406,deterministic,0.035700280134443756,0.02611844804784982,0.0,0.0,0.0,0.0013746812641458647,0.025268514518186746
318,2019-03-14 12:00:00,1,0.0015251112973488,0.0015251112973488,0.0020086991546383,0.0029413331470645,0.0264168067858143,0.0321351833090861,0.0,0.0,0.6938684722497906,0.0013513448185339,0.0013513448185339,0.0029413331470645,deterministic,0.03563137137064222,0.026416807174873158,0.0,0.0,0.0,0.0014081269961604397,0.02570501315961454
324,2019-04-13 12:00:00,1,0.0017040621961468,0.0017040621961468,0.0020977418078983,0.0029376712420705,0.0271037077384053,0.0319491568260235,0.0,0.0,0.6471264462255334,0.0012183344804581,0.0012183344804581,0.0029376712420705,deterministic,0.03559443584051668,0.027103708141880484,0.0,0.0,0.0,0.0015074937740592726,0.026250612341378987
330,2019-05-13 12:00:00,1,0.0015631324849976,0.0015631324849976,0.0020920894622196,0.0029263862232648,0.0258311010274636,0.0322485999154127,0.0,0.0,0.6823080479699579,0.0012424837087432,0.0012424837087432,0.0029263862232648,deterministic,0.03552369589337253,0.02583109968501268,0.0,0.0,0.0,0.0014742190516508725,0.02574632989913588
336,2019-06-12 12:00:00,1,0.0015148675186048,0.0015148675186048,0.0020196305359061,0.0029295605300114,0.0255249871500247,0.0315274943319783,0.0,0.0,0.6954367852714542,0.0012677049740013,0.0012677049740013,0.0029295605300114,deterministic,0.03535427607393718,0.025524986561457706,0.0,0.0,0.0,0.0014023746336453374,0.025097269842215227
342,2019-07-12 12:00:00,1,0.0014739847943629,0.0014739847943629,0.0019488696552668,0.0028892760621207,0.0251652797651098,0.0310927359581856,0.0,0.0,0.6994252553487419,0.0013527639355275,0.0013527639355275,0.0028892760621207,deterministic,0.03523545084355847,0.025165277316113302,0.0,0.0,0.0,0.001392209985684656,0.025227595169171182
348,2019-08-11 12:00:00,1,0.0014772503208585,0.0014772503208585,0.0019908168050777,0.0028502105898488,0.0251725793244688,0.031247640903337,0.0,0.0,0.6944113955909407,0.0012444944074722,0.0012444944074722,0.0028502105898488,deterministic,0.0347427540319083,0.025172578196670684,0.0,0.0,0.0,0.0013883547830915444,0.025092737304598666
354,2019-09-10 12:00:00,1,0.001492552872871,0.001492552872871,0.0020074590812855,0.002946488760811,0.0250452452086586,0.0311401474284194,0.0,0.0,0.7034109282110917,0.001322132250138,0.001322132250138,0.002946488760811,deterministic,0.03518989060664549,0.02504524352928434,0.0,0.0,0.0,0.0014530579585325396,0.025572256791920527
360,2019-10-10 12:00:00,1,0.0016009002714437,0.0016009002714437,0.0020230987599441,0.0030680894872533,0.026430755998053,0.0318664866083395,0.0,0.0,0.6919616507600508,0.0013777089653712,0.0013777089653712,0.0030680894872533,deterministic,0.03607160473347843,0.02643075621554914,0.0,0.0,0.0,0.001464174188905063,0.025962368594783528
366,2019-11-09 12:00:00,1,0.0017062214929008,0.0017062214929008,0.0021160988748688,0.0030252192497899,0.026898125939246,0.0322629903243263,0.0,0.0,0.6595759342480347,0.0012545797519153,0.0012545797519153,0.0030252192497899,deterministic,0.03611063590055781,0.026898124644481974,0.0,0.0,0.0,0.0015479442039276307,0.026555285175928426
372,2019-12-09 12:00:00,1,0.0018050764168496,0.0018050764168496,0.0022268527651765,0.0030081825857585,0.0277255282185935,0.0329362009705118,0.0,0.0,0.6305715517720859,0.0011896401901226,0.0011896401901226,0.0030081825857585,deterministic,0.036062909721680206,0.02772552939912618,0.0,0.0,0.0,0.0016146357396273532,0.026863285531634033
378,2020-01-08 12:00:00,1,0.0017245837122063,0.0017245837122063,0.0021285750198449,0.0030686845819444,0.0274586570681607,0.0327035238833375,0.0,0.0,0.6610066444539457,0.0012522669389984,0.0012522669389984,0.0030686845819444,deterministic,0.03640474543125998,0.02745865663762809,0.0,0.0,0.0,0.0015989421899583987,0.026944459721473975
384,2020-02-07 12:00:00,1,0.0016956544051363,0.0016956544051363,0.0021885343814778,0.0030556519847897,0.0273204991033844,0.0324482902859182,0.0,0.0,0.6663039473076949,0.0012634953992177,0.0012634953992177,0.0030556519847897,deterministic,0.03628701056953235,0.027320499679668316,0.0,0.0,0.0,0.0015761763006689642,0.026698131051593584
390,2020-03-08 12:00:00,1,0.0018093810756334,0.0018093810756334,0.0022642587171883,0.0030485836837775,0.0283164860667037,0.0337230052300732,0.0,0.0,0.6365014458267251,0.0012186986568629,0.0012186986568629,0.0030485836837775,deterministic,0.03626376969492294,0.02831648466364574,0.0,0.0,0.0,0.0015883014273674523,0.02704167178315856
396,2020-04-07 12:00:00,1,0.0017909190883867,0.0017909190883867,0.002209956619372,0.0030770835905657,0.028153827156037,0.0334354163291905,0.0,0.0,0.6459182103372887,0.0012037112169744,0.0012037112169744,0.0030770835905657,deterministic,0.03640034193766005,0.028153825164362423,0.0,0.0,0.0,0.0015979059949878523,0.02726294474483308
402,2020-05-07 12:00:00,1,0.0017595550688378,0.0017595550688378,0.0022103556911365,0.0030659369822136,0.0279588552122471,0.0334527075401946,0.0,0.0,0.65280930067289,0.001191858972926,0.001191858972926,0.0030659369822136,deterministic,0.036405846988728695,0.02795885376760022,0.0,0.0,0.0,0.0016205942162369267,0.027429445473576015
408,2020-06-06 12:00:00,1,0.0016383180504063,0.0016383180504063,0.002058648700375,0.0030449355964091,0.0266271334306518,0.0321427576256558,0.0,0.0,0.6800715878153495,0.0012647136922453,0.0012647136922453,0.0030449355964091,deterministic,0.036205039776340736,0.026627133615292693,0.0,0.0,0.0,0.0015091992339468288,0.026129995791077578
414,2020-07-06 12:00:00,1,0.001654931169082,0.001654931169082,0.0020521804121919,0.003039396367903,0.0264741702792494,0.0314870178394199,0.0,0.0,0.6751811324805451,0.0012402308502697,0.0012402308502697,0.003039396367903,deterministic,0.03625745660110822,0.026474167080885527,0.0,0.0,0.0,0.0015383360525681393,0.026159160096504167
420,2020-08-05 12:00:00,1,0.0017085779835666,0.0017085779835666,0.0020800201175105,0.0030345124227286,0.0267950523567668,0.0316814957486097,0.0,0.0,0.6612667318976594,0.0011787903094263,0.0011787903094263,0.0030345124227286,deterministic,0.03589076727404318,0.026795049589322262,0.0,0.0,0.0,0.0015319084034910902,0.02606987229566969
426,2020-09-04 12:00:00,1,0.0016683607302278,0.0016683607302278,0.002179011461238,0.0030957699385814,0.0264907032660277,0.0325688769986871,0.0,0.0,0.6801531077953765,0.0012393414869917,0.0012393414869917,0.0030957699385814,deterministic,0.03620804494872648,0.02649070270156394,0.0,0.0,0.0,0.001532982175176682,0.026209895825159795
432,2020-10-04 12:00:00,1,0.0015870675400851,0.0015870675400851,0.0020195895514233,0.0031748505521424,0.0257359135053125,0.031367796987016,0.0,0.0,0.7102506592884233,0.0014520874877631,0.0014520874877631,0.0031748505521424,deterministic,0.036927858218526434,0.02573591369220649,0.0,0.0,0.0,0.0015578989433420228,0.026452111887563964
438,2020-11-03 12:00:00,1,0.0017182980977182,0.0017182980977182,0.0021373979251175,0.003231480802782,0.0271041806378353,0.0326884043110569,0.0,0.0,0.6856958405628975,0.0013427239082125,0.0013427239082125,0.003231480802782,deterministic,0.037208833860415846,0.027104181525660426,0.0,0.0,0.0,0.0016230112636565356,0.027091098223272433
444,2020-12-03 12:00:00,1,0.0017317100940857,0.0017317100940857,0.0021531865530966,0.0032605666705766,0.0270329154862942,0.0324075416780453,0.0,0.0,0.6853736328068257,0.001377337763055,0.001377337763055,0.0032605666705766,deterministic,0.03740810356064444,0.02703291511015375,0.0,0.0,0.0,0.0016497905523203235,0.02710792318681162
450,2021-01-03 12:00:00,1,0.0016833252188059,0.0016833252188059,0.0021435277985707,0.0032754473166127,0.026912870362258,0.032742729623796,0.0,0.0,0.6996237199701907,0.0013305742339171,0.0013305742339171,0.0032754473166127,deterministic,0.037623021393675675,0.026912868104601712,0.0,0.0,0.0,0.0016547232547280497,0.02723721827490011
456,2021-02-02 12:00:00,1,0.0016843865998134,0.0016843865998134,0.0021523127639221,0.0032472670887907,0.0270452372904383,0.0327138563395998,0.0,0.0,0.6961669609261198,0.0012967365080814,0.0012967365080814,0.0032472670887907,deterministic,0.03757059134848843,0.02704523677490303,0.0,0.0,0.0,0.0016431690890376387,0.02702695244327226
462,2021-03-04 12:00:00,1,0.0017026976470647,0.0017026976470647,0.0021160429017751,0.0032194447140534,0.0268153843903631,0.0321013591113037,0.0,0.0,0.687852475631641,0.0012811667372408,0.0012811667372408,0.0032194447140534,deterministic,0.037599998604533065,0.02681538251162377,0.0,0.0,0.0,0.0015688875437747522,0.026424625993687438
468,2021-04-03 12:00:00,1,0.0016496211023844,0.0016496211023844,0.0020570727884599,0.0032535267074069,0.0267014499723701,0.0320196558276499,0.0,0.0,0.7043052459798644,0.0013340377740142,0.0013340377740142,0.0032535267074069,deterministic,0.03776777000316164,0.026701449070459106,0.0,0.0,0.0,0.001507046811883061,0.025921319607315082
474,2021-05-03 12:00:00,1,0.0017229296955767,0.0017229296955767,0.0021915564601452,0.003221351546393,0.0269969090822033,0.0327227014082693,0.0,0.0,0.6833144747029178,0.0012749121538611,0.0012749121538611,0.003221351546393,deterministic,0.03759718165209082,0.026996906542332326,0.0,0.0,0.0,0.0016639547724267524,0.02708856305974546
480,2021-06-02 12:00:00,1,0.0017717834333404,0.0017717834333404,0.0023049115770306,0.0032399266508124,0.0274302144130544,0.0335553531354801,0.0,0.0,0.6752843374226053,0.0012165928741336,0.0012165928741336,0.0032399266508124,deterministic,0.03759161751208447,0.027430216448006844,0.0,0.0,0.0,0.001702508713223932,0.02727611225387953
486,2021-07-02 12:00:00,1,0.001706196433817,0.001706196433817,0.0021271684323932,0.0032341066200495,0.0266568204188952,0.0323119235268043,0.0,0.0,0.6892942501203073,0.0012837849431043,0.0012837849431043,0.0032341066200495,deterministic,0.037578121821325514,0.02665682112798968,0.0,0.0,0.0,0.0016595859050571333,0.026866753505626378
492,2021-08-01 12:00:00,1,0.0017394037012077,0.0017394037012077,0.0022772812438701,0.0032698973150426,0.0269492439899288,0.0329217445141918,0.0,0.0,0.6860209474497388,0.0012944658506326,0.0012944658506326,0.0032698973150426,deterministic,0.03740202692800201,0.02694924255348946,0.0,0.0,0.0,0.0016758039797619,0.02682735861664566
498,2021-08-31 12:00:00,1,0.0017481154799825,0.0017481154799825,0.0022829794921696,0.0033245867747711,0.0268805520453423,0.0328384296738211,0.0,0.0,0.6903023079159584,0.0013267513184546,0.0013267513184546,0.0033245867747711,deterministic,0.03759670792444179,0.026880547646100317,0.0,0.0,0.0,0.00169903431103639,0.027071395779178033
504,2021-09-30 12:00:00,1,0.001743559176474,0.001743559176474,0.0022883664925964,0.0033043718226433,0.0270362627688522,0.0333190698599146,0.0,0.0,0.689319248774094,0.0013827686754277,0.0013827686754277,0.0033043718226433,deterministic,0.037768339531562084,0.027036258267908363,0.0,0.0,0.0,0.0017505122125864468,0.02778751929867333
510,2021-10-30 12:00:00,1,0.0017984622239074,0.0017984622239074,0.0022423924416969,0.0033862267343982,0.0277832378004383,0.0332179592063546,0.0,0.0,0.686606974886473,0.0013203005950498,0.0013203005950498,0.0033862267343982,deterministic,0.03838302535487882,0.027783235915311042,0.0,0.0,0.0,0.0017718963002351742,0.028124872945218777
516,2021-11-29 12:00:00,1,0.0018312143293414,0.0018312143293414,0.0022120332445692,0.0033534206465454,0.0279077847156969,0.032786661716659,0.0,0.0,0.6744540856222566,0.0013322497966748,0.0013322497966748,0.0033534206465454,deterministic,0.03832880990232117,0.02790778839119534,0.0,0.0,0.0,0.0017529524138162177,0.02787907711622832
522,2021-12-29 12:00:00,1,0.0018866815574561,0.0018866815574561,0.0023340299982144,0.0034208715032506,0.028503360598465,0.033756998509216,0.0,0.0,0.670929677609573,0.0013049685342098,0.0013049685342098,0.0034208715032506,deterministic,0.03847084880117045,0.028503363096308874,0.0,0.0,0.0,0.0018439805879304657,0.028848524498821203
528,2022-01-28 12:00:00,1,0.0019450069263067,0.0019450069263067,0.002415841817713,0.0034137884478246,0.0290850268974383,0.0348006188620548,0.0,0.0,0.6571676487590923,0.0012808989329199,0.0012808989329199,0.0034137884478246,deterministic,0.038559655123829244,0.02908502491006052,0.0,0.0,0.0,0.0018982693284671677,0.029681360358601246
534,2022-02-27 12:00:00,1,0.0020266564472532,0.0020266564472532,0.0025185163783656,0.0033906104346847,0.0298682355361934,0.0351677103470089,0.0,0.0,0.6346039914463294,0.0012003969774934,0.0012003969774934,0.0033906104346847,deterministic,0.03847919786300994,0.029868232084817824,0.0,0.0,0.0,0.001951254436288494,0.029871588456500894
540,2022-03-29 12:00:00,1,0.0019438285638753,0.0019438285638753,0.0024278683043628,0.0033681080800194,0.02936913642095,0.0351240847141118,0.0,0.0,0.651724105476735,0.0012076335490824,0.0012076335490824,0.0033681080800194,deterministic,0.038327632268189346,0.02936913728430777,0.0,0.0,0.0,0.001930047623306177,0.02980070523973527
546,2022-04-28 12:00:00,1,0.0018159013555605,0.0018159013555605,0.0023947643178689,0.003388119046521,0.0279895698981347,0.0341735700691734,0.0,0.0,0.6819200604204328,0.0014099513409369,0.0014099513409369,0.003388119046521,deterministic,0.03806885306826911,0.027989567920685673,0.0,0.0,0.0,0.0018775208502408679,0.02922989959348675
552,2022-05-28 12:00:00,1,0.0017625337039534,0.0017625337039534,0.0022644753494548,0.0033579270660834,0.027541372198081,0.0336672929217989,0.0,0.0,0.6895143338416304,0.0014344566658288,0.0014344566658288,0.0033579270660834,deterministic,0.03797378255889614,0.027541371539224202,0.0,0.0,0.0,0.0017498104851290303,0.0279686614604408
558,2022-06-27 12:00:00,1,0.0016957247813483,0.0016957247813483,0.0021657650421812,0.0032918097273518,0.0263019979001601,0.0321147640929133,0.0,0.0,0.6958058134503248,0.0014803105736443,0.0014803105736443,0.0032918097273518,deterministic,0.03764048236399379,0.0263019973053558,0.0,0.0,0.0,0.0016664992278639047,0.027197661076210022
564,2022-07-27 12:00:00,1,0.0016625535803024,0.0016625535803024,0.002201235589814,0.0033220956208045,0.0261475658544387,0.0325921256857515,0.0,0.0,0.706442789559,0.0015128873825902,0.0015128873825902,0.0033220956208045,deterministic,0.0379094928357832,0.026147566096218804,0.0,0.0,0.0,0.0016405136174167752,0.026878078472277155
570,2022-08-26 12:00:00,1,0.0017287035895217,0.0017287035895217,0.0023309758345518,0.0033401154440304,0.0270236477142236,0.0335522013532452,0.0,0.0,0.695463078148913,0.0013846693015456,0.0013846693015456,0.0033401154440304,deterministic,0.0376383485162342,0.027023648709946255,0.0,0.0,0.0,0.0017141696924440246,0.02755514080839931
576,2022-09-25 12:00:00,1,0.0016959747866937,0.0016959747866937,0.0022674899338168,0.003416654317063,0.0266290567311271,0.0331534044713071,0.0,0.0,0.7107110293681514,0.001498050180106,0.001498050180106,0.003416654317063,deterministic,0.038196346960611666,0.02662905520841333,0.0,0.0,0.0,0.0017104802970754741,0.027253234775196318
582,2022-10-25 12:00:00,1,0.0016901938668373,0.0016901938668373,0.0021873844739873,0.0034205539320577,0.0267321963610127,0.0327600631051403,0.0,0.0,0.7126153572376317,0.0015129637308268,0.0015129637308268,0.0034205539320577,deterministic,0.03841197449374249,0.02673219535599488,0.0,0.0,0.0,0.0016967261079777823,0.027141870054999583
588,2022-11-24 12:00:00,1,0.001855486276878,0.001855486276878,0.0023726771945641,0.0034579294384536,0.0278773078004725,0.0338098285086736,0.0,0.0,0.6803730698990059,0.0014711895355335,0.0014711895355335,0.0034579294384536,deterministic,0.03849169906935174,0.027877305881989677,0.0,0.0,0.0,0.0017265865916961263,0.027057300453674046
