run,date,rank,weight,calibrated_reference
diffusion,2017-01-23 12:00:00,12,0.026600082620689136,0.058823529411764705
diffusion,2017-01-23 12:00:00,13,0.03001184790014122,0.058823529411764705
diffusion,2017-01-23 12:00:00,14,0.03342023979848818,0.058823529411764705
diffusion,2017-01-23 12:00:00,15,0.04854028499812557,0.058823529411764705
diffusion,2017-01-23 12:00:00,16,0.2180978889364269,0.058823529411764705
diffusion,2017-02-22 12:00:00,0,0.28807793240264346,0.058823529411764705
diffusion,2017-02-22 12:00:00,1,0.06319846939271656,0.058823529411764705
diffusion,2017-02-22 12:00:00,2,0.04346270070459468,0.058823529411764705
diffusion,2017-02-22 12:00:00,3,0.03350449786790932,0.058823529411764705
diffusion,2017-02-22 12:00:00,4,0.03037648083648037,0.058823529411764705
diffusion,2017-02-22 12:00:00,5,0.025542503124597715,0.058823529411764705
diffusion,2017-02-22 12:00:00,6,0.024820341859083328,0.058823529411764705
diffusion,2017-02-22 12:00:00,7,0.022628246208682867,0.058823529411764705
diffusion,2017-02-22 12:00:00,8,0.0221805296181401,0.058823529411764705
diffusion,2017-02-22 12:00:00,9,0.024261512901432525,0.058823529411764705
diffusion,2017-02-22 12:00:00,10,0.025334267098912733,0.058823529411764705
diffusion,2017-02-22 12:00:00,11,0.024476805389440415,0.058823529411764705
diffusion,2017-02-22 12:00:00,12,0.028024147562234702,0.058823529411764705
diffusion,2017-02-22 12:00:00,13,0.02917720751872821,0.058823529411764705
diffusion,2017-02-22 12:00:00,14,0.03449861097237772,0.058823529411764705
diffusion,2017-02-22 12:00:00,15,0.04908223831989744,0.058823529411764705
diffusion,2017-02-22 12:00:00,16,0.23135351831069784,0.058823529411764705
diffusion,2017-03-24 12:00:00,0,0.27390685764777345,0.058823529411764705
diffusion,2017-03-24 12:00:00,1,0.06524138230042809,0.058823529411764705
diffusion,2017-03-24 12:00:00,2,0.04217934678644042,0.058823529411764705
diffusion,2017-03-24 12:00:00,3,0.0359022378646614,0.058823529411764705
diffusion,2017-03-24 12:00:00,4,0.028422900395810302,0.058823529411764705
diffusion,2017-03-24 12:00:00,5,0.025703065001152936,0.058823529411764705
diffusion,2017-03-24 12:00:00,6,0.023913930695243835,0.058823529411764705
diffusion,2017-03-24 12:00:00,7,0.02374114532221938,0.058823529411764705
diffusion,2017-03-24 12:00:00,8,0.02292704512723276,0.058823529411764705
diffusion,2017-03-24 12:00:00,9,0.02344584720981402,0.058823529411764705
diffusion,2017-03-24 12:00:00,10,0.02450409344032778,0.058823529411764705
diffusion,2017-03-24 12:00:00,11,0.024733606061033697,0.058823529411764705
diffusion,2017-03-24 12:00:00,12,0.026240111536196764,0.058823529411764705
diffusion,2017-03-24 12:00:00,13,0.029854436784034988,0.058823529411764705
diffusion,2017-03-24 12:00:00,14,0.03709512616478605,0.058823529411764705
diffusion,2017-03-24 12:00:00,15,0.05228080443248473,0.058823529411764705
diffusion,2017-03-24 12:00:00,16,0.23990807331892938,0.058823529411764705
diffusion,2017-04-23 12:00:00,0,0.2817597334438915,0.058823529411764705
diffusion,2017-04-23 12:00:00,1,0.06370719376434408,0.058823529411764705
diffusion,2017-04-23 12:00:00,2,0.043338732364190946,0.058823529411764705
diffusion,2017-04-23 12:00:00,3,0.034968448474046454,0.058823529411764705
diffusion,2017-04-23 12:00:00,4,0.029574120459358255,0.058823529411764705
diffusion,2017-04-23 12:00:00,5,0.02640762193016144,0.058823529411764705
diffusion,2017-04-23 12:00:00,6,0.02438607846107743,0.058823529411764705
diffusion,2017-04-23 12:00:00,7,0.022124124809977275,0.058823529411764705
diffusion,2017-04-23 12:00:00,8,0.02292295498062913,0.058823529411764705
diffusion,2017-04-23 12:00:00,9,0.022967674049198195,0.058823529411764705
diffusion,2017-04-23 12:00:00,10,0.024027115235696783,0.058823529411764705
diffusion,2017-04-23 12:00:00,11,0.02333590986836498,0.058823529411764705
diffusion,2017-04-23 12:00:00,12,0.026664041936442118,0.058823529411764705
diffusion,2017-04-23 12:00:00,13,0.029952078578276087,0.058823529411764705
diffusion,2017-04-23 12:00:00,14,0.03560103718018581,0.058823529411764705
diffusion,2017-04-23 12:00:00,15,0.04817728763055129,0.058823529411764705
diffusion,2017-04-23 12:00:00,16,0.2400858569221782,0.058823529411764705
diffusion,2017-05-23 12:00:00,0,0.27306685242609774,0.058823529411764705
diffusion,2017-05-23 12:00:00,1,0.06036722902854308,0.058823529411764705
diffusion,2017-05-23 12:00:00,2,0.04238210799388753,0.058823529411764705
diffusion,2017-05-23 12:00:00,3,0.034327883418370675,0.058823529411764705
diffusion,2017-05-23 12:00:00,4,0.031573771969419795,0.058823529411764705
diffusion,2017-05-23 12:00:00,5,0.025557704768289113,0.058823529411764705
diffusion,2017-05-23 12:00:00,6,0.02589344053643572,0.058823529411764705
diffusion,2017-05-23 12:00:00,7,0.024151875178233695,0.058823529411764705
diffusion,2017-05-23 12:00:00,8,0.02370337265352873,0.058823529411764705
diffusion,2017-05-23 12:00:00,9,0.023092722259889342,0.058823529411764705
diffusion,2017-05-23 12:00:00,10,0.02230168865366977,0.058823529411764705
diffusion,2017-05-23 12:00:00,11,0.025516185420087822,0.058823529411764705
diffusion,2017-05-23 12:00:00,12,0.02569400535855948,0.058823529411764705
diffusion,2017-05-23 12:00:00,13,0.029118936521626892,0.058823529411764705
diffusion,2017-05-23 12:00:00,14,0.03549763007322326,0.058823529411764705
diffusion,2017-05-23 12:00:00,15,0.05008266887625723,0.058823529411764705
diffusion,2017-05-23 12:00:00,16,0.2476719349524501,0.058823529411764705
diffusion,2017-06-22 12:00:00,0,0.2992942653286832,0.058823529411764705
diffusion,2017-06-22 12:00:00,1,0.06695460423776467,0.058823529411764705
