index,date,members,mean_mse,sample_mse,d_mse,climatology_mse,crps,d_mae,spread_variance,coverage90,anomaly_correlation,mean_anomaly_m2,sample_anomaly_m2,truth_anomaly_m2
492,2021-08-01 12:00:00,1,0.001739403701207793,0.001739403701207793,0.0022772812438701024,0.0032698973150426247,0.026949243989928817,0.03292174451419183,0.0,0.0,0.6860209474497388,0.0012944658506326464,0.0012944658506326464,0.0032698973150426247
498,2021-08-31 12:00:00,1,0.0017481154799825868,0.0017481154799825868,0.002282979492169617,0.003324586774771138,0.026880552045342343,0.03283842967382111,0.0,0.0,0.6903023079159584,0.001326751318454682,0.001326751318454682,0.003324586774771138
504,2021-09-30 12:00:00,1,0.0017435591764740149,0.0017435591764740149,0.0022883664925964576,0.003304371822643361,0.027036262768852293,0.03331906985991462,0.0,0.0,0.689319248774094,0.0013827686754277907,0.0013827686754277907,0.003304371822643361
510,2021-10-30 12:00:00,1,0.001798462223907479,0.001798462223907479,0.002242392441696934,0.0033862267343982583,0.027783237800438343,0.03321795920635462,0.0,0.0,0.686606974886473,0.0013203005950498962,0.0013203005950498962,0.0033862267343982583
516,2021-11-29 12:00:00,1,0.0018312143293414823,0.0018312143293414823,0.002212033244569219,0.003353420646545405,0.027907784715696993,0.032786661716659005,0.0,0.0,0.6744540856222566,0.0013322497966748955,0.0013322497966748955,0.003353420646545405
522,2021-12-29 12:00:00,1,0.0018866815574561156,0.0018866815574561156,0.0023340299982144404,0.0034208715032506385,0.028503360598465033,0.033756998509216096,0.0,0.0,0.670929677609573,0.0013049685342098073,0.0013049685342098073,0.0034208715032506385
528,2022-01-28 12:00:00,1,0.0019450069263067355,0.0019450069263067355,0.002415841817713076,0.003413788447824617,0.029085026897438304,0.03480061886205488,0.0,0.0,0.6571676487590923,0.0012808989329199853,0.0012808989329199853,0.003413788447824617
534,2022-02-27 12:00:00,1,0.0020266564472532535,0.0020266564472532535,0.0025185163783656875,0.0033906104346847375,0.029868235536193444,0.03516771034700894,0.0,0.0,0.6346039914463294,0.001200396977493488,0.001200396977493488,0.0033906104346847375
540,2022-03-29 12:00:00,1,0.00194382856387531,0.00194382856387531,0.0024278683043628927,0.0033681080800194007,0.02936913642095007,0.03512408471411188,0.0,0.0,0.651724105476735,0.001207633549082443,0.001207633549082443,0.0033681080800194007
546,2022-04-28 12:00:00,1,0.001815901355560553,0.001815901355560553,0.002394764317868924,0.003388119046521068,0.027989569898134725,0.03417357006917343,0.0,0.0,0.6819200604204328,0.001409951340936975,0.001409951340936975,0.003388119046521068
552,2022-05-28 12:00:00,1,0.0017625337039534675,0.0017625337039534675,0.0022644753494548506,0.003357927066083413,0.02754137219808106,0.03366729292179893,0.0,0.0,0.6895143338416304,0.0014344566658288376,0.0014344566658288376,0.003357927066083413
558,2022-06-27 12:00:00,1,0.001695724781348311,0.001695724781348311,0.0021657650421812984,0.003291809727351853,0.02630199790016019,0.03211476409291336,0.0,0.0,0.6958058134503248,0.0014803105736443261,0.0014803105736443261,0.003291809727351853
564,2022-07-27 12:00:00,1,0.0016625535803024554,0.0016625535803024554,0.002201235589814004,0.0033220956208045134,0.02614756585443878,0.03259212568575154,0.0,0.0,0.706442789559,0.0015128873825902202,0.0015128873825902202,0.0033220956208045134
570,2022-08-26 12:00:00,1,0.0017287035895217795,0.0017287035895217795,0.002330975834551871,0.0033401154440304225,0.02702364771422361,0.033552201353245215,0.0,0.0,0.695463078148913,0.0013846693015456945,0.0013846693015456945,0.0033401154440304225
576,2022-09-25 12:00:00,1,0.001695974786693744,0.001695974786693744,0.0022674899338168317,0.003416654317063085,0.026629056731127143,0.0331534044713071,0.0,0.0,0.7107110293681514,0.0014980501801060097,0.0014980501801060097,0.003416654317063085
582,2022-10-25 12:00:00,1,0.0016901938668373786,0.0016901938668373786,0.002187384473987354,0.003420553932057751,0.02673219636101276,0.03276006310514035,0.0,0.0,0.7126153572376317,0.0015129637308268582,0.0015129637308268582,0.003420553932057751
588,2022-11-24 12:00:00,1,0.0018554862768780998,0.0018554862768780998,0.002372677194564199,0.003457929438453691,0.027877307800472595,0.033809828508673645,0.0,0.0,0.6803730698990059,0.0014711895355335658,0.0014711895355335658,0.003457929438453691
