run,mode,region,lead_days,variable,normalized_mse,physical_mse,prediction_second_moment,target_second_moment,normalized_rmse,physical_rmse,prediction_rms,target_rms,rms_ratio
A,inferred,tropics,0,uo,0.26740109610754015,0.0010365745179175105,0.00951772184505654,0.01017016792576906,0.5171083987981051,0.03219587734349711,0.09755881223680689,0.10084725046211751,0.9673918901086361
A,inferred,tropics,0,vo,0.26505992821022145,0.0006494519571949396,0.0026045408614149895,0.002943038601592826,0.5148397111822489,0.02548434729780105,0.05103470252107863,0.05424977973773558,0.9407356632192817
A,inferred,tropics,0,zos,0.0,0.0,0.20247419479519427,0.20247419479519427,0.0,0.0,0.4499713266367028,0.4499713266367028,1.0
A,inferred,tropics,5,so,0.005403865011814132,0.016533246797265998,1221.0511043696629,1221.1754554695806,0.07351098565394244,0.12858167364467613,34.94354166895025,34.94532093813964,0.9999490841937742
A,inferred,tropics,5,sst,0.0004504568618486616,0.06100205651888939,760.7356770833334,764.1688966076783,0.021223969040890106,0.24698594397027818,27.58143718306451,27.643604985740886,0.9977510964033655
A,inferred,tropics,5,thetao,0.003851769216131661,0.1453691322362211,228.72454174700812,230.626773843594,0.06206262334232788,0.38127304158073005,15.123641814953437,15.18640095096906,0.9958674121526062
A,inferred,tropics,5,ts,0.0046278171139728964,,,,0.06802806122456304,,,,
A,inferred,tropics,5,uo,0.26286793374622325,0.0011038690676076703,0.009386162374725823,0.010132723456349605,0.5127064791342345,0.03322452509228191,0.09688220876263001,0.10066142983461741,0.9624561157317504
A,inferred,tropics,5,vo,0.2544981930830705,0.0006640728771498462,0.002503721814631959,0.0029323185698539238,0.5044781393510233,0.02576961150560571,0.0500372043047167,0.05415088706433094,0.924032957119849
A,inferred,tropics,5,zos,0.0002904019704807667,0.00013461772903955316,0.20278377996550662,0.20231088153039561,0.017041184538662994,0.011602488053842295,0.4503152006822628,0.4497898192827352,1.0011680597848243
A,inferred,tropics,10,so,0.005401507302989181,0.0165141185982897,1221.095426536126,1221.173619028484,0.07349494746572162,0.12850727060477823,34.94417586002174,34.945294662207154,0.9999679841822416
A,inferred,tropics,10,sst,0.000696851061116102,0.09436940913549574,759.234589547822,764.1982039634628,0.026397936682932287,0.3071960434893258,27.554211829551974,27.644135073528034,0.996747113131343
A,inferred,tropics,10,thetao,0.0038789562397496423,0.14726946212904782,228.87214145957418,230.62331886524305,0.06228126716557429,0.3837570352828047,15.128520795490026,15.186287198168058,0.9961961470947948
A,inferred,tropics,10,ts,0.004640231771369413,,,,0.06811924670289163,,,,
A,inferred,tropics,10,uo,0.26969682977815557,0.0012597751473544835,0.009394393025319489,0.010229659401123631,0.5193234346514276,0.03549331130444838,0.09692467707100957,0.10114177871247683,0.9583050476751499
A,inferred,tropics,10,vo,0.26202985111986427,0.0007435567541084807,0.00248300766938185,0.002950692858166014,0.5118885143464974,0.027268237092054202,0.04982978696905948,0.05432028035794747,0.9173330225967621
A,inferred,tropics,10,zos,0.0004233313272259788,0.00019623799986822122,0.20315804701260842,0.2024477909911762,0.020575017065022783,0.014008497416504784,0.4507305703106995,0.4499419862506457,1.0017526349710661
A,inferred,tropics,15,so,0.005446390831901887,0.016582217403591407,1221.1190668376819,1221.1713305832793,0.0737996668820523,0.12877195891804785,34.94451411649162,34.945261918939444,0.9999786007485203
A,inferred,tropics,15,sst,0.0009276251957723082,0.12562145119664642,758.2889786537247,764.2779658153804,0.03045694002640955,0.3544311656678154,27.537047384455086,27.64557769002812,0.9960742254406867
A,inferred,tropics,15,thetao,0.003943413361604094,0.15031226935900177,229.05850216963742,230.6309176207124,0.06279660310561466,0.38770126303508706,15.134678793077752,15.186537380874958,0.9965852263424766
A,inferred,tropics,15,ts,0.00469490209675299,,,,0.06851935563585658,,,,
A,inferred,tropics,15,uo,0.27568323205976264,0.001372917583729427,0.009419307943557048,0.010281492802433246,0.5250554561755955,0.037052902500741114,0.09705311918509908,0.10139769623829353,0.9571530989916742
A,inferred,tropics,15,vo,0.2694439866056726,0.0008172065004157866,0.002466756866379021,0.0029324916814102296,0.5190799424035498,0.02858682389521065,0.049666456148783365,0.05415248545921258,0.9171593090808718
A,inferred,tropics,15,zos,0.000581202365051091,0.00026942014995830405,0.2034677577139151,0.20190843036680506,0.024108138979421264,0.01641402296691168,0.45107400469758296,0.44934221965758464,1.0038540447886646
A,inferred,tropics,20,so,0.005486373308567445,0.016664394624750084,1221.1511923563348,1221.1699123352148,0.07407005676093036,0.1290906449931601,34.944973778160644,34.94524162651068,0.9999923351982254
A,inferred,tropics,20,sst,0.0011322353972413183,0.15333030455642271,757.393538658065,764.3511999881629,0.033648705729066586,0.39157413673073804,27.520783758063015,27.6469021770643,0.9954382441044004
A,inferred,tropics,20,thetao,0.0040252150170186785,0.15486719523614406,229.2485792900443,230.64490313107183,0.06344458225111643,0.3935316953386907,15.140957013677976,15.186997831404067,0.9969684055902815
A,inferred,tropics,20,ts,0.004755794162793063,,,,0.0689622662243133,,,,
A,inferred,tropics,20,uo,0.281794708010239,0.001476381242998797,0.009406074984316358,0.010244555810134651,0.5308433931116021,0.038423706783687554,0.09698492142759285,0.1012153931481504,0.9582032772982926
A,inferred,tropics,20,vo,0.28251388985099213,0.0009108398499363315,0.002455458396831772,0.0029367464090602246,0.5315203569488116,0.030180123424802814,0.049552582140911405,0.05419175591416304,0.9143933667585925
A,inferred,tropics,20,zos,0.0007270586408199152,0.0003370327792409747,0.20420441136817735,0.20200970227068119,0.026964024937310736,0.01835845252849419,0.4518898221559956,0.4494548945897477,1.0054175126259788
A,inferred,tropics,25,so,0.005550393068757907,0.016792127908081576,1221.1674226459704,1221.1721649575525,0.07450096018681844,0.12958444315611953,34.94520600377068,34.94527385724073,0.9999980582933667
A,inferred,tropics,25,sst,0.0013056369921700041,0.17681280591271137,756.6169156161221,764.1613788026752,0.03613359921416637,0.42049114843562563,27.506670384038163,27.6434690081161,0.9950513221029613
A,inferred,tropics,25,thetao,0.004129289765678889,0.16013029419771166,229.41135703948746,230.64014333887937,0.06425954999592581,0.4001628346032545,15.146331471332834,15.18684112443662,0.9973325820180865
A,inferred,tropics,25,ts,0.004839841417218397,,,,0.06956896878076027,,,,
A,inferred,tropics,25,uo,0.2890546965367739,0.0015823595210906712,0.009389955416857807,0.010214627334406852,0.5376380720677935,0.0397788828537287,0.09690178232033612,0.10106743953621686,0.9587833902293725
A,inferred,tropics,25,vo,0.29382991271092496,0.000988843658452388,0.002441242335457159,0.002943455925030582,0.5420608016735069,0.0314458846027964,0.04940892971373858,0.054253625915975254,0.9107028125688806
A,inferred,tropics,25,zos,0.0008278573072994656,0.0003837586596320717,0.20482512029132455,0.20223544221935846,0.028772509575973132,0.01958975904987276,0.45257609337140703,0.44970595083827664,1.0063822649617606
A,inferred,tropics,30,so,0.005636469590405061,0.017060248334219118,1221.1877504355853,1221.1777864219914,0.07507642499749878,0.13061488557671794,34.94549685489656,34.94535428954744,1.0000040796652951
A,inferred,tropics,30,sst,0.001477769124462702,0.2001233924217898,755.9684133818655,764.0076028843118,0.03844176276476798,0.4473515311494863,27.49487976663774,27.640687453178725,0.9947248892854792
A,inferred,tropics,30,thetao,0.004246689045190758,0.16606313457372038,229.5770590554852,230.622964074716,0.06516662524015462,0.407508447242165,15.15180052190119,15.186275516884185,0.997729858453795
A,inferred,tropics,30,ts,0.004941579317797909,,,,0.07029636774256483,,,,
A,inferred,tropics,30,uo,0.29573177925327365,0.0016784923106827542,0.009388077820275197,0.010173216723607506,0.5438122647139118,0.04096940700916666,0.0968920936933205,0.10086236524892477,0.9606367395231534
A,inferred,tropics,30,vo,0.3064745627125801,0.0010715322184152408,0.002443512338407534,0.0029416438090203428,0.5536014475347586,0.032734266730984535,0.04943189596209652,0.05423692293097335,0.9114067187220019
A,inferred,tropics,30,zos,0.0009449446024701909,0.00043803523941374754,0.205646849792413,0.20267562959531338,0.030739951243783568,0.020929291421683333,0.4534830204014402,0.45019510170071086,1.0073033195792414
A,inferred_persistence,extratropics,0,so,0.005685624162695414,0.015008138818599382,1203.814074064556,1203.8131713542705,0.07540307793913598,0.12250770922109099,34.69602389416626,34.69601088532038,1.0000003749377968
A,inferred_persistence,extratropics,0,sst,0.0,0.0,264.66212894940617,264.66212894940617,0.0,0.0,16.268439659334454,16.268439659334454,1.0
A,inferred_persistence,extratropics,0,thetao,0.005593699871936835,0.1369532303158891,90.71163777393255,91.88061453580991,0.07479104138823603,0.3700719258683224,9.524265734109509,9.585437628810169,0.9936182470671134
A,inferred_persistence,extratropics,0,ts,0.005639662017316124,,,,0.07509768316876443,,,,
A,inferred_persistence,extratropics,0,uo,0.193642218060027,0.0003998474750352998,0.0033204573041503383,0.0036498695552275684,0.44004797245303495,0.019996186512315287,0.05762340934160646,0.06041415028970919,0.9538065017099463
A,inferred_persistence,extratropics,0,vo,0.18868423583246427,0.00021630236701169895,0.0029452547353141585,0.0030889873151848375,0.4343779872788955,0.014707221593887099,0.054270201172597086,0.05557865881059777,0.9764575528448847
A,inferred_persistence,extratropics,0,zos,0.0,0.0,0.48620438304814423,0.48620438304814423,0.0,0.0,0.697283574342709,0.697283574342709,1.0
A,inferred_persistence,extratropics,5,so,0.005780101820457864,0.0154334257027454,1203.814074064556,1203.8158635205882,0.07602698087164757,0.1242313394548469,34.69602389416626,34.69604968178061,0.9999992567564727
A,inferred_persistence,extratropics,5,sst,0.0008073392423513657,0.10933200981129296,264.66212894940617,264.80069678720804,0.028413715743481453,0.3306539124391135,16.268439659334454,16.272697895161947,0.9997383202309214
